betadr_id,bet_id,address_id,opmerking,naam,facturatieadres,correspondentieadres,domicilieadres
30882435,137352728,44051772,,,0,0,0
29037897,137374651,41396997,,,0,0,0
28958680,137374966,41049556,,,1,0,1
28958881,137375353,41049949,,,1,0,1
28958959,137375551,41050129,,,1,0,1
31577647,137401541,44858101,,,0,0,0
28964318,137476124,41098361,,,1,0,1
28964404,137476810,41098729,,,1,1,1
30561896,137477614,43521761,,,1,1,1
28964527,137477812,41099134,,,1,1,1
28967122,137494589,41118886,,,1,1,1
31846935,137495074,45230139,,,0,0,1
28965961,137499443,41109631,,,1,0,1
28966046,137500256,41110025,,,0,0,0
30285133,137500256,43080025,,,1,1,1
28966144,137500675,41110756,,,1,1,1
28966651,137515768,41117062,,,1,0,1
28968082,137533123,41125951,,,0,0,0
28968097,137533135,41125969,,,1,0,1
31574784,137583736,44852985,,,0,0,0
28969540,137603578,41155915,,,1,0,1
28969546,137603587,41155921,,,1,0,1
28971166,137616223,41163064,,,1,0,1
28971169,137616226,41163070,,,1,0,1
28971184,137616277,41163103,,,1,0,1
28971662,137619482,41164823,,,1,0,1
28971665,137619527,41164850,,,1,0,1
28974802,137654653,41182543,,,1,0,1
29016361,137654833,41358877,,,0,0,0
28974916,137655454,41182972,,,1,1,1
28975843,137656606,41204581,,,0,0,0
30873513,137656606,44040384,,,1,1,1
28976905,137719855,41212078,,,1,0,1
28976923,137719918,41212114,,,0,0,0
31801214,137719918,45154218,,,1,1,1
28977277,137722603,41213689,,,1,0,1
28978885,137770498,41235226,,,1,0,1
28979000,137772674,41236082,,,1,0,1
28979050,137773480,41236414,,,1,1,1
28980188,137827673,41260202,,,1,0,1
28980215,137827700,41260250,,,0,0,0
30088258,137827700,42844480,,,1,1,1
28982738,137847428,41270222,,,1,0,1
28982741,137847431,41270225,,,0,0,0
28983319,137857324,41274862,,,1,0,1
28983866,137859731,41276420,,,0,0,0
30091996,137859731,42851410,,,0,0,0
31917626,137859731,45351886,,,1,1,1
28984385,137860718,41277272,,,1,0,1
28985387,137870930,41282405,,,1,1,1
28986529,137885554,41290003,,,1,1,1
28986532,137885629,41290009,,,1,1,1
28988459,137932441,41313907,,,1,0,1
31910177,137936889,45338927,,,0,0,0
28989413,137937149,41317285,,,1,0,1
28989643,137937169,41317643,,,0,0,0
31905690,137937169,45331054,,,1,1,1
28989741,137937369,41317793,,,0,0,0
30882084,137937851,44051196,,,0,0,0
30918915,137937857,44111463,,,0,0,1
28990649,137937877,41319487,,,1,0,1
28990647,137938061,41319483,,,1,0,1
28990727,137938123,41319659,,,1,0,1
28990849,137938221,41319861,,,1,0,1
31381888,137938597,44601544,,,0,0,1
28991599,137938825,41321115,,,0,0,0
30563521,137938825,43524679,,,1,0,1
28992531,137939507,41322703,,,1,0,1
28992751,137939683,41323143,,,1,1,1
28992923,137939805,41323527,,,1,0,1
28992925,137939807,41323529,,,1,0,1
29038296,137939821,41397558,,,0,0,0
29037967,137939837,41397094,,,0,0,0
30859488,137939953,44020599,"Adres van de zetel en vestigingseenheid
",,1,1,1
28994003,137940699,41325443,,,1,0,1
28994005,137940701,41325445,,,1,0,1
28995109,137941611,41327277,,,1,0,1
29016353,137941991,41358869,,,0,0,0
31114341,137942625,44331813,,,1,1,1
28997305,137943389,41330967,,,1,0,1
28999111,137944960,41334031,,,0,0,0
30286510,137944960,43082362,,,1,1,1
28999503,137945343,41334711,,,1,1,1
28999542,137945379,41334768,,,0,0,0
30655557,137945379,43680132,,,1,1,1
29002311,137947731,41339317,,,0,0,1
29002851,137948173,41340157,,,1,0,1
29002865,137948181,41340179,,,1,0,1
29002893,137948207,41340227,,,1,0,1
29026222,137948211,41376139,,,1,0,1
29004975,137950017,41343703,,,0,0,0
29004997,137950039,41343737,,,1,1,1
29016271,137966175,41358743,,,1,0,1
29016613,137966481,41359345,,,1,0,1
29019556,137968960,41364388,,,0,0,1
29019843,137969217,41364984,,,1,0,1
29021124,137970348,41367261,,,1,1,1
29022045,137971179,41368848,,,1,0,1
29022741,137971716,41370081,,,1,0,1
30882474,137971809,44051832,,,0,0,0
30882477,137971809,44051835,,,0,0,0
30615426,137971812,43618170,,,1,1,1
30882483,137971824,44051841,,,0,0,0
30882489,137971827,44051847,,,0,0,0
30882492,137971830,44051850,,,0,0,0
30882501,137971833,44051859,,,0,0,0
30882510,137971836,44051868,,,0,0,0
30882513,137971840,44051871,,,0,0,0
30882519,137971846,44051877,,,0,0,0
29023530,137972472,41371413,,,0,0,1
29023863,137972493,41371998,,,1,0,1
29023884,137972551,41372040,,,1,0,1
29023738,137972632,41371753,,,1,1,1
29024530,137973343,41373241,,,1,0,1
29024532,137973345,41373246,,,1,1,1
29024797,137973574,41373718,,,1,1,1
30882523,137975602,44051884,,,0,0,0
29028775,137977306,41380627,,,1,1,1
29028798,137977326,41380668,,,1,0,1
29028801,137977329,41380671,,,1,0,1
29028804,137977332,41380674,,,1,0,1
29029530,137978067,41381991,,,1,0,1
29032077,137980029,41386476,,,0,0,0
30923506,137980215,44120329,,,0,0,0
29032300,137980234,41386822,,,1,1,1
29032306,137980240,41386831,,,1,1,1
29032473,137980368,41387169,,,1,0,1
29032542,137980416,41387298,,,0,0,0
31916842,137980416,45350602,,,1,1,1
29033337,137980977,41388729,,,0,0,0
29699472,137980977,42270447,,,1,1,1
29699475,137980983,42270450,,,1,1,1
29034360,137981877,41390571,,,1,0,1
29035353,137982744,41392404,,,0,0,0
31602099,137982777,44899527,,,1,1,1
29035812,137983104,41393343,,,0,0,0
29035882,137983159,41393452,,,0,0,0
29036296,137983528,41394208,,,1,1,1
29036301,137983530,41394213,,,1,0,1
29036821,137983887,41395177,,,0,0,0
29037727,137984725,41396743,,,0,0,0
29037901,137984839,41397007,,,1,1,1
31590356,137985204,44879294,,,1,1,1
29038551,137985282,41397939,,,1,1,1
29038554,137985285,41397942,,,1,1,1
29039263,137985880,41399146,,,0,0,0
29039688,137986257,41399862,,,1,1,1
29039778,137986329,41400027,,,1,1,1
29040078,137986608,41400528,,,1,1,1
29040081,137986614,41400534,,,1,1,1
29041092,137987481,41402274,,,1,0,1
29041104,137987493,41402295,,,1,0,1
29042062,137988334,41403976,,,0,0,0
29042119,137988391,41404087,,,0,0,0
29042125,137988394,41404093,,,0,0,0
30521615,137988394,43449179,,,0,0,0
29042241,137988501,41404314,,,0,0,0
30895314,137988501,44073984,,,1,1,1
31909714,137988999,45338178,,,0,0,0
30343855,137989683,43170892,,,1,1,1
29047023,137992467,41412351,,,1,0,1
29047855,137993098,41413837,,,1,0,1
29048395,137993623,41414785,,,1,0,1
29048397,137993625,41414790,,,1,0,1
29048502,137993709,41414970,,,1,0,1
29054805,137994186,41425182,,,1,1,1
29049078,137994189,41415858,,,0,0,0
29050152,137995107,41417700,,,1,0,1
29050309,137995240,41417971,,,1,0,1
29050332,137995269,41418009,,,1,0,1
29050854,137995755,41418960,,,1,1,1
29052217,137997070,41420818,,,1,0,1
29052220,137997076,41420833,,,1,0,1
29053785,137998290,41423358,,,1,1,1
29053867,137998354,41423524,,,0,1,0
30380684,137998357,43227575,,,1,1,1
30882546,137998360,44051907,,,0,0,0
30882549,137998360,44051910,,,0,0,0
29054538,137998842,41424702,,,1,1,1
29054956,137999152,41425468,,,1,0,1
29055232,137999383,41425978,,,1,0,1
29055406,137999503,41426275,,,0,0,0
29055949,137999899,41427130,,,1,0,1
29056594,138000502,41428279,,,1,1,1
29056753,138000643,41428567,,,1,1,1
30864084,138000739,44027850,,,0,1,0
29057679,138001452,41430039,,,1,0,1
29057844,138001605,41430339,,,1,0,1
29058781,138002380,41431960,,,1,0,1
29059740,138003114,41433675,,,0,0,0
31919094,138003114,45354528,,,1,1,1
30863875,138023016,44027470,,,0,0,0
29078064,138023019,41455785,,,1,1,1
29078691,138023490,41456769,,,1,0,1
29098864,138067660,41477206,,,1,0,1
29100720,138069111,41480331,,,1,0,1
29118489,138086967,41516154,,,0,0,0
30333560,138086970,43153589,,,1,1,1
30882552,138087177,44051913,,,0,0,0
29118805,138087217,41516713,,,0,0,0
31807730,138087507,45165656,,,1,1,1
31114579,138088431,44332201,,,1,1,1
29120559,138088557,41519667,,,1,1,1
29121759,138089550,41521773,,,1,0,1
29121834,138089613,41521920,,,1,0,1
29122777,138090394,41523604,,,1,1,1
29122839,138090435,41523705,,,1,1,1
29123037,138090612,41524038,,,1,0,1
29758392,138110307,42360843,,,1,0,1
29141334,138110636,41546266,,,1,1,1
29144825,138112979,41551412,,,1,0,1
29144892,138113043,41551542,,,1,0,1
29179356,138182520,41589573,,,1,1,1
29180183,138183161,41591966,,,1,0,1
29180891,138183707,41593829,,,1,1,1
29180894,138183710,41593835,,,1,1,1
29196867,138199278,41619738,,,1,0,1
29246508,138254802,41714904,,,1,0,1
29247059,138255272,41716049,,,1,1,1
29253177,138259380,41724999,,,1,0,1
29258343,138263277,41735403,,,0,0,0
29309227,138319883,41786727,,,1,0,1
31757279,138320308,45096061,,,0,0,1
30879616,138339748,44047018,,,0,0,0
31578426,138401091,44859573,,,0,0,0
29405500,138423568,41897440,,,1,0,1
29406630,138424512,41899743,,,1,0,1
29406645,138424521,41899782,,,1,0,1
30882558,138425973,44051922,,,0,0,0
29408170,138425980,41901763,,,0,0,0
30268217,138425980,43051232,,,1,1,1
29410692,138427344,41905590,,,1,0,1
29497906,138523675,41994730,,,1,0,1
29497909,138523678,41994733,,,1,0,1
29516121,138543534,42016923,,,1,0,1
29516139,138543543,42016953,,,1,0,1
29516473,138543766,42017515,,,0,0,0
29516713,138543955,42017929,,,1,0,1
29534461,138568393,42039466,,,1,0,1
29537659,138596110,42047560,,,1,1,1
29537674,138596116,42047578,,,1,1,1
29537877,138596292,42047946,,,1,0,1
29538985,138597322,42050080,,,1,0,1
29541453,138599436,42054738,,,0,0,0
29559144,138619077,42076125,,,1,0,1
30127768,138658420,42898963,,,1,1,1
29596279,138659503,42122941,,,0,0,0
29596470,138659706,42123243,,,1,0,1
29596479,138659712,42123252,,,1,0,1
29597292,138660438,42124746,,,1,0,1
29603217,138666408,42131124,,,1,0,1
29611125,138674205,42139338,,,1,0,1
29611360,138674422,42139864,,,1,0,1
29613267,138675780,42143070,,,1,0,1
29613331,138675829,42143194,,,1,0,1
29613579,138676011,42143583,,,1,0,1
30885423,138676011,44056704,,,0,0,0
29614693,138676849,42145477,,,1,0,1
29615419,138677079,42146671,,,1,1,1
29615029,138677113,42146020,,,1,1,1
29615422,138677395,42146674,,,1,1,1
29615530,138677482,42146884,,,1,0,1
29626287,138688605,42165159,,,1,0,1
29626504,138688789,42165505,,,1,0,1
29629545,138691344,42171294,,,1,0,1
29629665,138691441,42171477,,,1,0,1
29629927,138691639,42171913,,,1,0,1
29630808,138692289,42173553,,,0,0,0
29631679,138693073,42174886,,,1,0,1
30882567,138693076,44051934,,,0,0,0
29633025,138694242,42177210,,,1,0,1
29634117,138695538,42179577,,,1,0,1
29634414,138695823,42180144,,,1,0,1
29634621,138696000,42180513,,,1,0,1
29665713,138696702,42226863,,,1,0,1
29635713,138696717,42182154,,,1,0,1
29636444,138697400,42183450,,,1,0,1
29637358,138698164,42185004,,,1,0,1
29637615,138698385,42185437,,,1,0,1
29649017,138709835,42197450,,,1,0,1
30067743,138711033,42814848,,,0,0,0
29650736,138711314,42200546,,,1,1,1
29651373,138711912,42201645,,,0,0,0
29651379,138711915,42201654,,,0,0,0
29651583,138712050,42202023,,,1,1,1
29652486,138712857,42203679,,,1,0,1
29652495,138712863,42203691,,,1,0,1
29653023,138713385,42204573,,,1,0,1
31578496,138713442,44859730,,,0,0,0
29653272,138713595,42204960,,,0,0,0
29654186,138714374,42206519,,,1,0,1
29654250,138714432,42206631,,,1,0,1
29654610,138714702,42207210,,,1,0,1
31910677,138714702,45339809,,,0,0,0
29654754,138714831,42207426,,,1,1,1
29654757,138714834,42207429,,,1,1,1
29658534,138717903,42214134,,,1,0,1
29659890,138718989,42216588,,,0,0,0
30599798,138719790,43589921,,,1,0,1
29661116,138720101,42218627,,,1,0,1
29661125,138720107,42218636,,,0,0,0
29662194,138721044,42220623,,,1,0,1
29662757,138721442,42221600,,,1,0,1
29663277,138721899,42222495,,,1,1,1
29663364,138721944,42222618,,,1,0,1
30885669,138721944,44057109,,,0,0,0
30864072,138722055,44027832,,,0,0,0
29664428,138722807,42224486,,,1,1,1
29664497,138722894,42224606,,,1,0,1
29664708,138723117,42225072,,,0,1,1
30885432,138723117,44056725,,,1,0,0
29665854,138724002,42227133,,,1,0,1
29666166,138724263,42227670,,,1,0,1
29666702,138724697,42228494,,,1,0,1
29667201,138725058,42229347,,,1,0,1
29667431,138725249,42229688,,,1,1,1
29669727,138727050,42233676,,,1,0,1
29669817,138727128,42233814,,,1,0,1
29670201,138727464,42234420,,,1,0,1
29670672,138727881,42235281,,,1,1,1
29660655,138728840,42217866,,,0,0,0
29671917,138728904,42237354,,,1,0,1
29672100,138729072,42237663,,,1,0,1
29672103,138729075,42237666,,,1,0,1
29673095,138729869,42239399,,,1,0,1
29714160,138729921,42297087,,,1,0,1
29673485,138730160,42239996,,,1,0,1
29677071,138733443,42245490,,,0,0,0
29698119,138754368,42268023,,,0,0,0
30915484,138754368,44105413,,,1,1,1
29698599,138754782,42268854,,,0,0,0
29701703,138757292,42273959,,,0,0,0
29701784,138757364,42274076,,,1,0,1
29701790,138757373,42274088,,,1,0,1
29702532,138758058,42277248,,,1,0,1
29702802,138758334,42277719,"Oud adres",,0,0,0
30440126,138758334,43317926,"Nieuw adres",,1,1,1
29704167,138759447,42280050,,,0,0,0
29704287,138759534,42280233,,,1,1,1
29704338,138759570,42280341,,,1,0,1
29704920,138760053,42281406,,,1,0,1
29704959,138760068,42281457,,,1,0,1
29705781,138760716,42282930,,,0,0,0
29708418,138762822,42287565,,,1,0,1
29708715,138762969,42288057,,,0,0,0
29708877,138763077,42288330,,,1,1,1
29708898,138763104,42288366,,,1,0,1
29709966,138764151,42290103,,,1,1,1
30882598,138764153,44051977,,,0,0,0
29710008,138764175,42290169,,,0,0,0
29711144,138765167,42292142,,,1,1,1
29711307,138765291,42292386,,,1,0,1
29711496,138765462,42292701,,,1,1,1
29711556,138765501,42292785,,,1,1,1
29712947,138766589,42295049,,,1,0,1
29713446,138767052,42295908,,,1,0,1
29713803,138767670,42296481,,,1,0,1
29714402,138768308,42297473,,,1,0,1
29716358,138770066,42300827,,,0,0,0
30420215,138770066,43281830,,,1,1,1
29716883,138770516,42301763,,,1,0,1
29717522,138771041,42302807,,,1,0,1
29719280,138772517,42305639,,,1,0,1
29719283,138772520,42305642,,,1,0,1
29720385,138773298,42307350,,,1,0,1
29720528,138773405,42307616,,,1,0,1
29721093,138773826,42308583,,,0,0,0
29721099,138773826,42308589,,,1,0,1
29722287,138774837,42310785,,,1,0,1
29722308,138774861,42310836,,,1,0,1
29722379,138774914,42310946,,,1,0,1
29723183,138775580,42312284,,,1,0,1
29723505,138775839,42312795,,,1,0,1
29726400,138775907,42317967,,,1,1,1
29723880,138776175,42313356,,,0,0,0
29723961,138776226,42313494,,,1,0,1
29726415,138778137,42317982,,,1,1,1
29726684,138778346,42318455,,,0,0,0
29728802,138780179,42321971,,,1,0,1
30180694,138780182,42960406,,,0,0,0
30560144,138780182,43518515,,,1,1,1
29729478,138780702,42323055,,,0,0,0
29730431,138781532,42324653,,,0,0,0
29739552,138781535,42340245,,,0,0,0
29731224,138782148,42326127,,,1,0,1
29731229,138782153,42326135,,,1,0,1
29734101,138784419,42331014,,,1,0,1
29734104,138784422,42331020,,,1,0,1
29735336,138785441,42333128,,,0,0,0
29735460,138785562,42333420,,,1,1,1
29735703,138785742,42333828,,,0,0,1
29736170,138786098,42334655,,,1,0,1
29740455,138789579,42341829,,,1,0,1
29740790,138789851,42342341,,,0,0,0
29740884,138789915,42342489,,,1,0,1
29757981,138806928,42360189,,,1,0,1
29758523,138807398,42361055,,,0,0,0
29759279,138808169,42362336,,,1,0,1
29760563,138809237,42364571,,,1,0,1
29762468,138810659,42367928,,,1,0,1
29762541,138810720,42368052,,,1,0,1
29762631,138810801,42368184,,,0,0,0
29762754,138810915,42368373,,,1,0,1
29763158,138811229,42369116,,,1,0,1
30882607,138811229,44051986,,,0,0,0
29763161,138811232,42369119,,,1,0,1
29763167,138811238,42369131,,,1,0,1
29763170,138811244,42369134,,,1,0,1
29764092,138812037,42370728,,,1,0,1
29764293,138812184,42371037,,,1,0,1
29903342,138930248,42571796,,,1,0,1
29904242,138931043,42573398,,,1,0,1
31806321,138931794,45163221,,,1,1,1
29905550,138932180,42575562,,,1,0,1
30882610,138932427,44051989,,,0,0,0
30882613,138932427,44051992,,,0,0,0
29905801,138932429,42575987,,,1,0,1
29906737,138933193,42577465,,,1,0,1
29909374,138933499,42581602,,,1,1,1
29907079,138933502,42578032,,,1,0,1
29907859,138934030,42579232,,,1,0,1
31604257,138935298,44903191,,,0,0,1
29909682,138935598,42582123,,,1,0,1
29910045,138935856,42582747,,,1,0,1
29911056,138936744,42584514,,,1,1,1
29915640,138940320,42592167,,,1,1,1
30817290,138942975,43949426,,,0,0,1
29919634,138943996,42597832,,,1,0,1
29921160,138945204,42600318,,,1,0,1
29921662,138945619,42601159,,,1,1,1
29921704,138945658,42601228,,,1,1,1
29922486,138946299,42602472,,,0,0,0
29923789,138947296,42604672,,,1,1,1
29924734,138948043,42606301,,,1,0,1
31909699,138959646,45338147,,,0,0,0
30651824,138959734,43673357,,,1,0,1
30269588,138961228,43053392,,,0,0,0
29936634,138961296,42621015,,,1,0,1
29936799,138961419,42621333,,,1,0,1
29942172,138964551,42631521,,,1,0,1
29943094,138965248,42632950,,,1,0,1
29944027,138965926,42634534,,,1,0,1
29947117,138968635,42639250,,,1,1,1
29947248,138968742,42639552,,,0,0,0
29947308,138968793,42639654,,,1,0,1
29948217,138969498,42641166,,,1,1,1
29949174,138970371,42642708,,,1,0,1
29949295,138970456,42642910,,,1,0,1
29949714,138970800,42643605,,,0,0,0
29951919,138972696,42647160,,,1,0,1
29953552,138974023,42650152,,,1,1,1
29953561,138974032,42650167,,,1,1,1
30549565,138975430,43499272,,,1,0,1
29955684,138975788,42653904,,,1,0,1
29956647,138976767,42655626,,,1,0,1
30435011,138977082,43309316,,,1,1,1
29959216,138978844,42659881,,,1,0,1
31598492,138978924,44893523,,,1,1,1
29959380,138978972,42660222,,,0,0,0
29959386,138978978,42660237,,,1,0,1
29960077,138979603,42661504,,,0,0,0
29960536,138979993,42662356,,,0,0,0
29961624,138980982,42664263,,,1,0,1
29961676,138981040,42664348,,,1,0,1
29962249,138981505,42665248,,,1,0,1
29962252,138981508,42665251,,,1,0,1
29962255,138981511,42665254,,,1,0,1
26045974,138981699,33823660,,,0,0,0
29962683,138981819,42665886,,,0,0,0
29963601,138982659,42667554,,,1,0,1
29963878,138982873,42668062,,,1,1,1
29967111,138986124,42677664,,,1,0,1
29967135,138986139,42677703,,,1,0,1
29967559,138986563,42678421,,,0,0,0
30370397,138986563,43211120,,,1,0,1
29968407,138987273,42679857,,,1,0,1
29972833,138991627,42686677,,,1,0,1
29973787,138992602,42688423,,,1,0,1
29973790,138992605,42688426,,,1,0,1
29973891,138992691,42688578,,,1,0,1
29976894,138995484,42693654,,,1,0,1
29978265,138996516,42696051,,,1,0,1
29978886,138997167,42697155,,,1,0,1
29979195,138997404,42697710,,,1,1,1
29980668,138998640,42700326,,,1,1,1
29981121,138999036,42701103,,,0,0,0
31114899,138999036,44332743,,,1,1,1
29981332,138999220,42701464,,,1,0,1
29981964,139000638,42702609,,,1,0,1
29982252,139000887,42703170,,,1,0,1
29983242,139001760,42705105,,,1,0,1
30859467,139001946,44020545,"Adres van de zetel en vestigingseenheid
",,0,0,0
30857880,139001949,44017857,,,0,0,0
29983620,139002018,42705729,,,1,0,1
29983684,139002094,42705841,,,1,0,1
29984571,139002750,42707343,,,1,0,1
29985127,139003174,42708289,,,1,0,1
29985453,139003458,42708924,,,1,1,1
30000025,139017757,42733120,,,1,0,1
30001198,139018777,42735238,,,1,0,1
30882627,139019028,44052024,"Adres van de zetel",,0,0,0
30882630,139019028,44052027,"Adres van de vestigingseenheid
",,0,0,0
30001804,139019326,42736342,,,1,0,1
30002430,139019796,42737394,,,1,0,1
30587598,139019817,43567641,,,0,0,0
30003255,139020516,42738981,,,1,1,1
30004380,139021515,42740949,,,1,1,1
30004383,139021521,42740955,,,1,0,1
30004555,139021642,42741265,,,1,1,1
30004564,139021648,42741277,,,1,1,1
30004588,139021684,42741328,,,1,1,1
30004606,139021705,42741364,,,1,0,1
30004653,139021761,42741444,,,1,0,1
30004656,139021764,42741450,,,1,0,1
30649590,139022427,43669364,,,1,1,1
30006009,139023060,42743901,,,1,0,1
30006189,139023192,42744204,,,1,0,1
30006903,139023855,42745575,,,1,0,1
30007002,139023936,42745740,,,1,1,1
30007135,139024048,42745990,,,1,1,1
30009819,139026579,42750987,,,1,0,1
30010927,139027543,42752842,,,0,0,0
30010930,139027546,42752845,,,0,0,0
30011343,139027830,42753537,,,1,0,1
30012445,139028791,42755419,,,1,0,1
30012952,139029229,42756469,,,0,0,0
30013204,139029448,42756892,,,1,0,1
30013806,139030005,42758064,,,1,0,1
30014215,139030315,42758788,,,0,0,0
30542363,139030315,43486322,,,1,1,1
30014406,139030470,42759090,,,1,0,1
30014833,139030861,42759805,,,1,1,1
30014977,139030963,42760063,,,1,1,1
30015219,139031190,42760437,,,1,0,1
30032202,139051929,42777675,,,1,0,1
30040962,139062540,42786804,,,1,1,1
30041008,139062540,42786904,,,0,0,0
30041337,139062843,42787479,,,1,0,1
30042022,139063372,42788569,,,1,0,1
30042031,139063381,42788581,,,1,0,1
30042423,139063776,42789240,,,1,0,1
30076830,139105593,42824496,,,1,0,1
30078666,139106418,42827580,,,1,1,1
30908847,139107748,44094417,,,1,1,1
30084715,139112998,42837997,,,1,0,1
30084718,139113001,42838000,,,0,0,0
30085000,139113307,42838492,,,1,0,1
30085934,139114310,42840188,,,1,0,1
30086648,139114874,42841373,,,1,0,1
30091909,139114946,42851239,,,1,0,1
30087041,139115189,42842231,,,1,1,1
30088466,139116347,42844823,,,1,1,1
30088484,139116359,42844844,,,1,0,1
30088949,139116713,42845738,,,1,0,1
30089027,139116776,42845900,,,1,1,1
30089102,139116833,42846029,,,1,1,1
30091817,139119155,42851069,,,1,0,1
30113009,139141634,42873482,,,1,1,1
30179444,139141643,42958244,,,1,1,1
30113117,139141703,42873656,,,1,1,1
30884410,139142360,44054875,,,1,1,1
30114151,139142494,42875401,,,1,0,1
30114160,139142497,42875413,,,1,0,1
30114227,139142552,42875528,,,1,0,1
30115568,139143668,42877967,,,1,0,1
30117424,139144636,42881104,,,1,1,1
31910151,139144817,45338873,,,0,0,0
30117248,139144964,42880691,,,1,0,1
30117343,139145056,42880933,,,1,1,1
30548179,139145074,43496779,,,1,0,1
30117877,139145557,42881878,,,1,1,1
30117911,139145585,42881924,,,1,0,1
30118169,139145798,42882341,,,1,1,1
30118172,139145801,42882344,,,1,1,1
30118232,139145861,42882479,,,1,0,1
30118690,139146187,42883222,,,1,0,1
30118711,139146208,42883249,,,1,0,1
30119624,139146929,42884798,,,1,0,1
29698737,139147027,42269109,,,1,1,1
30120754,139147870,42887020,,,1,0,1
30879744,139147870,44047191,,,0,0,0
30120887,139147958,42887219,,,1,0,1
30121090,139148116,42887554,,,1,1,1
30121093,139148119,42887557,,,1,1,1
30121514,139148321,42888182,,,1,0,1
30123368,139149353,42891038,,,1,0,1
30124240,139150033,42892564,,,1,1,1
30124246,139150039,42892570,,,1,0,1
30124318,139150093,42892681,,,1,0,1
30124754,139150406,42893462,,,1,0,1
30125384,139150907,42894653,,,1,1,1
30125390,139150910,42894662,,,1,1,1
30126197,139151513,42896201,,,1,0,1
30126200,139151516,42896204,,,0,0,0
30126224,139151540,42896237,,,1,0,1
30885675,139151540,44057118,,,0,0,0
30127244,139152347,42898055,,,1,0,1
30272321,139152403,43058204,,,1,1,1
30128903,139153745,42900860,,,1,0,1
30129341,139154092,42901544,,,1,1,1
30133498,139157440,42907039,,,1,0,1
30133892,139157807,42907724,,,1,1,1
30134480,139158293,42908738,,,1,0,1
30135463,139159228,42910459,,,0,0,0
31910175,139159553,45338919,,,0,0,0
30135788,139159562,42911060,,,1,0,1
30136844,139160116,42913013,,,1,0,1
30157081,139182115,42933784,,,1,1,1
30157205,139182203,42934022,,,1,0,1
30176789,139203374,42953726,,,0,0,0
30178637,139205086,42956873,,,1,0,1
30178928,139205303,42957326,,,1,0,1
30179614,139205800,42958570,,,1,0,1
30179617,139205803,42958576,,,1,0,1
30179954,139206065,42959126,,,1,0,1
30180104,139206203,42959405,,,1,0,1
30180827,139206905,42960644,,,1,0,1
30182567,139208507,42962894,,,0,0,0
31627762,139208507,44944126,,,1,1,1
30182705,139208591,42963164,,,1,1,1
30183155,139209056,42964046,,,1,0,1
30183260,139209143,42964226,,,1,0,1
30183590,139209440,42964769,,,1,0,1
30269081,139254623,43052534,,,1,0,1
30269084,139254629,43052537,,,1,0,1
30269117,139254650,43052582,,,1,0,1
30269986,139255426,43054003,,,1,0,1
30271384,139256623,43056397,,,0,0,0
30271925,139256623,43057451,,,1,1,1
30271684,139256893,43056982,,,1,0,1
30271844,139257044,43057310,,,1,0,1
30271931,139257119,43057457,,,1,1,1
30272393,139257494,43058333,,,1,1,1
31606903,139258234,44907856,,,1,1,1
30276359,139260680,43065446,,,1,0,1
30619040,139260746,43624880,,,1,1,1
30276608,139260830,43065863,,,1,0,1
31757499,139261172,45096447,,,0,0,0
30278945,139262516,43069748,,,0,0,0
30279101,139262699,43070009,,,0,0,0
30279365,139262849,43070387,,,0,0,0
30279368,139262852,43070390,,,1,1,1
30279649,139263070,43070848,,,1,0,1
30281519,139264556,43073972,,,1,1,1
30281701,139264690,43074319,,,1,0,1
30281704,139264693,43074328,,,1,0,1
30282616,139265470,43075840,,,1,0,1
30283496,139265708,43077326,,,1,1,1
30284138,139266575,43078268,,,1,0,1
30284882,139267298,43079654,,,1,0,1
30284885,139267301,43079657,,,1,0,1
30285983,139268156,43081379,,,0,0,0
30286217,139268381,43081841,,,1,0,1
30895632,139268524,44074479,,,1,1,1
30286565,139268699,43082432,,,1,0,1
30287795,139269767,43084577,,,1,0,1
30288283,139270204,43085446,,,1,1,1
30300797,139277387,43098215,,,1,0,1
30300932,139277483,43098440,,,1,0,1
30301127,139277591,43098782,,,1,1,1
30301133,139277603,43098803,,,0,0,0
30313702,139277603,43119076,,,1,0,1
30301171,139277626,43098865,,,1,0,1
30573069,139277722,43540425,,,0,0,0
30302114,139278470,43100420,,,1,0,1
30302222,139278560,43100543,,,1,1,1
30302450,139278746,43100891,,,1,1,1
30303005,139279205,43101824,,,1,1,1
30303013,139279210,43101838,,,1,0,1
30303242,139279367,43102208,,,0,0,0
30303245,139279379,43102211,,,0,0,0
30303458,139279553,43102580,,,1,1,1
30303841,139279885,43103260,,,1,1,1
30304708,139280659,43104775,,,1,0,1
30304753,139280689,43104838,,,1,0,1
30882681,139280695,44052114,,,0,0,0
30882687,139280695,44052120,,,0,0,0
30305062,139280980,43105459,,,0,0,0
30305092,139281001,43105525,,,0,0,0
30430337,139281001,43300649,,,1,1,1
30306289,139282063,43107556,,,1,0,1
30306338,139282124,43107674,,,1,0,1
30306347,139282133,43107683,,,1,0,1
30306821,139282463,43108493,,,1,0,1
30308207,139283009,43110812,,,1,0,1
30308177,139283609,43110779,,,0,0,0
30308641,139284022,43111513,,,1,1,1
30308647,139284025,43111519,,,1,0,1
30312593,139287338,43117463,,,1,0,1
30317327,139287455,43125191,,,1,1,1
30312929,139287575,43117991,,,1,1,1
30312956,139287602,43118030,,,1,0,1
30313486,139287982,43118791,,,1,0,1
