risico_id,nummerplaat,merk,merkcode,model,modelcode,typevoertuig,gebruik,chassis,pvg,eupvg,adr,bouwjaar,btwvrijstelling,cataloguswaarde,catalogusmetbtw,teverzekeren,ingebruikstelling,nummerplaattype,inschrijvingsdatum,schrappingsdatum,terra,maxtoegelaten,dekking_taks,taks_inverkeersstelling
26173577,QASB713,"BK Trailers",,,,,,,,,,0,0.00,0.00,0.00,0.00,1992-08-11,,1992-08-11,0000-00-00,0,0,0,0.00
