contract_id,maatschappij_id,maatschappij,afloopdatum,overgenomen,polisnummer,commentaar,ondernomen,bevestigd,mandaat
36933307,,,0000-00-00,0,,,,0,0
36935258,,,0000-00-00,0,,,,0,0
36935335,,,0000-00-00,0,,,,0,0
36935338,,,0000-00-00,0,,,,0,0
36938146,,,0000-00-00,0,,,,0,0
36938155,,,0000-00-00,0,,,,0,0
36938986,,,0000-00-00,0,,,,0,0
36942170,,,0000-00-00,0,,,,0,0
36942838,,,0000-00-00,0,,,,0,0
36943259,,,0000-00-00,0,,,,0,0
36944588,,,0000-00-00,0,,,,0,0
36947053,,,0000-00-00,0,,,,0,0
36948176,,,0000-00-00,0,,,,0,0
36949987,,58179451,0000-00-00,1,00994170,,,0,0
36950483,,,0000-00-00,0,,,,0,0
36950797,,,0000-00-00,0,,,,0,0
36953258,,62311994,0000-00-00,1,5L03328,,,0,0
36953411,,,0000-00-00,1,NCN170102336,,,0,0
36956902,,,0000-00-00,0,,,,0,0
36958153,,,0000-00-00,0,,,,0,0
36958255,,,0000-00-00,0,,,,0,0
36958789,,,0000-00-00,0,,,,0,0
36959213,,,0000-00-00,0,,,,0,0
36959537,,,0000-00-00,0,,,,0,0
36960242,,,0000-00-00,0,,,,0,0
36960245,,,0000-00-00,0,,,,0,0
36966289,,,0000-00-00,0,,,,0,0
36967749,,,0000-00-00,0,,,,0,0
36968013,,,0000-00-00,0,,,,0,0
36969271,,,0000-00-00,0,,,,0,0
36969277,,,0000-00-00,0,,,,0,0
36969407,,,0000-00-00,0,,,,0,0
36969983,,,0000-00-00,0,,,,0,0
36970075,,,0000-00-00,0,,,,0,0
36970597,,,0000-00-00,0,,,,0,0
36971237,,,0000-00-00,0,,,,0,0
36971561,,,0000-00-00,0,,,,0,0
36972115,,,0000-00-00,0,,,,0,0
36973759,,,0000-00-00,0,,,,0,0
36973789,,,0000-00-00,0,,,,0,0
36975515,,,0000-00-00,0,,,,0,0
36975587,,,0000-00-00,0,,,,0,0
36976499,,58190613,0000-00-00,1,BW00257595,"Migratie Baloise",,0,0
36978149,,,0000-00-00,0,,,,0,0
36981059,,,0000-00-00,0,,,,0,0
36981781,,,0000-00-00,0,,,,0,0
36982965,,,0000-00-00,0,,,,0,0
36983652,,,0000-00-00,0,,,,0,0
36984889,,,0000-00-00,0,,,,0,0
36986793,,,0000-00-00,0,,,,0,0
36987181,,,0000-00-00,0,,,,0,0
36988003,,,0000-00-00,0,,,,0,0
36988687,,,0000-00-00,0,,,,0,0
36989433,,,0000-00-00,0,,,,0,0
36989435,,,0000-00-00,0,,,,0,0
36989583,,,0000-00-00,0,,,,0,0
36999263,,,0000-00-00,0,,,,0,0
37002447,,,0000-00-00,0,,,,0,0
37002825,,,0000-00-00,0,,,,0,0
37002828,,,0000-00-00,0,,,,0,0
37002831,,,0000-00-00,0,,,,0,0
37002877,,,0000-00-00,0,,,,0,0
37003227,,,0000-00-00,0,,,,0,0
37007340,,,0000-00-00,0,,,,0,0
37008361,,,0000-00-00,0,,,,0,0
37008699,,,0000-00-00,0,,,,0,0
37008720,,,0000-00-00,0,,,,0,0
37010391,,,0000-00-00,0,,,,0,0
37010823,,,0000-00-00,0,,,,0,0
37011700,,,0000-00-00,0,,,,0,0
37011762,,,0000-00-00,0,,,,0,0
37011768,,,0000-00-00,0,,,,0,0
37014955,,,0000-00-00,0,,,,0,0
37015434,,,0000-00-00,0,,,,0,0
37015449,,,0000-00-00,0,,,,0,0
37016143,,,0000-00-00,0,,,,0,0
37017400,,,0000-00-00,0,,,,0,0
37018332,,,0000-00-00,0,,,,0,0
37018336,,,0000-00-00,0,,,,0,0
37018743,,,0000-00-00,0,,,,0,0
37019164,,,0000-00-00,0,,,,0,0
37019167,,,0000-00-00,0,,,,0,0
37019718,,,0000-00-00,0,,,,0,0
37022977,,,0000-00-00,0,,,,0,0
37022980,,,0000-00-00,0,,,,0,0
37023493,,,0000-00-00,0,,,,0,0
37027014,,,0000-00-00,0,,,,0,0
37027017,,,0000-00-00,0,,,,0,0
37027020,,,0000-00-00,0,,,,0,0
37027932,,,0000-00-00,0,,,,0,0
37030189,,,0000-00-00,0,,,,0,0
37030438,,,0000-00-00,0,,,,0,0
37030728,,,0000-00-00,0,,,,0,0
37032067,,,0000-00-00,0,,,,0,0
37032073,,,0000-00-00,0,,,,0,0
37032528,,,0000-00-00,0,,,,0,0
37033512,,,0000-00-00,0,,,,0,0
37033518,,,0000-00-00,0,,,,0,0
37036981,,,0000-00-00,1,ZCN101089866,,,0,0
37037019,,,0000-00-00,0,,,,0,0
37037379,,,0000-00-00,0,,,,0,0
37038931,,,0000-00-00,0,,,,0,0
37040553,,,0000-00-00,0,,,,0,0
37041175,,,0000-00-00,0,,,,0,0
37043200,,,0000-00-00,0,,,,0,0
37044595,,,0000-00-00,0,,,,0,0
37046569,,62311994,0000-00-00,1,5P20926,,,0,0
37047282,,,0000-00-00,0,,,,0,0
37048582,,,0000-00-00,0,,,,0,0
37049098,,,0000-00-00,0,,,,0,0
37049493,,,0000-00-00,0,,,,0,0
37051372,,,0000-00-00,0,,,,0,0
37051378,,,0000-00-00,0,,,,0,0
37051381,,,0000-00-00,0,,,,0,0
37052299,,,0000-00-00,0,,,,0,0
37053493,,,0000-00-00,0,,,,0,0
37054054,,62063280,0000-00-00,1,56624152,,,0,0
37054107,,58190613,0000-00-00,1,96668163,,,0,0
37054779,,,0000-00-00,0,,,,0,0
37055103,,,0000-00-00,0,,,,0,0
37055109,,,0000-00-00,0,,,,0,0
37055112,,,0000-00-00,0,,,,0,0
37055427,,,0000-00-00,0,,,,0,0
37055953,,,0000-00-00,0,,,,0,0
37056295,,,0000-00-00,0,,,,0,0
37059081,,,0000-00-00,0,,,,0,0
37059955,,,0000-00-00,0,,,,0,0
37061164,,,0000-00-00,0,,,,0,0
37145707,,,0000-00-00,0,,,,0,0
37151598,,,0000-00-00,0,,,,0,0
37158714,,,0000-00-00,0,,,,0,0
37158933,,,0000-00-00,0,,,,0,0
37159473,,,0000-00-00,0,,,,0,0
37159476,,69404235,0000-00-00,1,2012770251,,,0,0
37159482,,,0000-00-00,0,,,,0,0
37159485,,69404235,0000-00-00,1,2012770251,,,0,0
37185675,,,0000-00-00,0,,,,0,0
37186092,,,0000-00-00,0,,,,0,0
37186209,,,0000-00-00,0,,,,0,0
37186297,,,0000-00-00,0,,,,0,0
37186449,,,0000-00-00,0,,,,0,0
37186701,,,0000-00-00,0,,,,0,0
37186746,,,0000-00-00,0,,,,0,0
37188387,,,0000-00-00,0,,,,0,0
37188619,,,0000-00-00,0,,,,0,0
37190220,,,0000-00-00,1,5Q09571,,,0,0
37190565,,,0000-00-00,0,,,,0,0
37190652,,58190613,0000-00-00,1,AP00425311,,,0,0
37190889,,,0000-00-00,0,,,,0,0
37191811,,,0000-00-00,0,,,,0,0
37192083,,,0000-00-00,0,,,,0,0
37192086,,,0000-00-00,0,,,,0,0
37192107,,,0000-00-00,0,,,,0,0
37287987,,,0000-00-00,0,,,,0,0
37289060,,,0000-00-00,0,,,,0,0
37293110,,,0000-00-00,0,,,,0,0
37293113,,,0000-00-00,0,,,,0,0
37312878,,,0000-00-00,0,,,,0,0
37313238,,,0000-00-00,0,,,,0,0
37314539,,,0000-00-00,0,,,,0,0
37402574,,,0000-00-00,0,,,,0,0
37405068,,62311994,0000-00-00,1,5Q31785,,,0,0
37407110,,,0000-00-00,0,,,,0,0
37407300,,,0000-00-00,0,,,,0,0
37409811,,,0000-00-00,0,,,,0,0
37697586,,,0000-00-00,0,,,,0,0
37738482,,,0000-00-00,0,,,,0,0
37739049,,,0000-00-00,0,,,,0,0
37820374,,,0000-00-00,0,,,,0,0
37822465,,58190609,2022-04-07,1,623315564,,,0,0
37825959,,,0000-00-00,0,,,,0,0
37826004,,58190621,0000-00-00,1,123,,,0,0
37826011,,62311994,0000-00-00,1,5P57608,,,0,0
37827213,,,0000-00-00,0,,,,0,0
37827285,,,0000-00-00,0,,,,0,0
37827294,,,0000-00-00,0,,,,0,0
37827841,,,0000-00-00,0,,,,0,0
37827844,,,0000-00-00,0,,,,0,0
37827930,,,0000-00-00,0,,,,0,0
37828833,,,0000-00-00,0,,,,0,0
37831110,,,0000-00-00,0,,,,0,0
37831414,,,0000-00-00,0,,,,0,0
37832259,,,0000-00-00,0,,,,0,0
37913013,,,0000-00-00,0,,,,0,0
37914495,,,0000-00-00,0,,,,0,0
37996540,,,0000-00-00,0,,,,0,0
37998474,,,0000-00-00,0,,,,0,0
38006796,,,0000-00-00,0,,,,0,0
38006799,,,0000-00-00,0,,,,0,0
38009587,,62311994,0000-00-00,1,5P91224,,,0,0
38010267,,,0000-00-00,0,,,,0,0
38010426,,62311994,0000-00-00,1,5P16004,,,0,0
38014453,,,0000-00-00,0,,,,0,0
38044395,,,0000-00-00,0,,,,0,0
38044401,,,0000-00-00,0,,,,0,0
38051470,,,0000-00-00,0,,,,0,0
38125843,,,0000-00-00,0,,,,0,0
38157868,,,0000-00-00,0,,,,0,0
38161626,,,0000-00-00,0,,,,0,0
38161632,,,0000-00-00,0,,,,0,0
38163081,,,0000-00-00,0,,,,0,0
38163591,,,0000-00-00,0,,,,0,0
38163597,,,0000-00-00,0,,,,0,0
38164165,,,0000-00-00,0,,,,0,0
38164200,,58243830,0000-00-00,1,30765020,,,0,0
38164699,,,0000-00-00,0,,,,0,0
38165040,,,0000-00-00,0,,,,0,0
38172100,,,0000-00-00,0,,,,0,0
38172109,,,0000-00-00,0,,,,0,0
38172159,,,0000-00-00,0,,,,0,0
38173539,,,0000-00-00,0,,,,0,0
38174880,,,0000-00-00,0,,,,0,0
38175006,,,0000-00-00,0,,,,0,0
38175186,,,0000-00-00,0,,,,0,0
38175277,,,0000-00-00,0,,,,0,0
38175642,,,0000-00-00,0,,,,0,0
38176168,,62311994,0000-00-00,1,5N75745,,,0,0
38177973,,,0000-00-00,0,,,,0,0
38179017,,,0000-00-00,0,,,,0,0
38199357,,,0000-00-00,0,,,,0,0
38199367,,,0000-00-00,0,,,,0,0
38199429,,,0000-00-00,0,,,,0,0
38199705,,,0000-00-00,0,,,,0,0
38200501,,,0000-00-00,0,,,,0,0
38202582,,,0000-00-00,0,,,,0,0
38204145,,,0000-00-00,0,,,,0,0
38204410,,,0000-00-00,0,,,,0,0
38204784,,58190613,0000-00-00,1,AL00293441,"Migratie Baloise",,0,0
38204802,,,0000-00-00,0,,,,0,0
38204832,,,0000-00-00,0,,,,0,0
38204853,,58189193,0000-00-00,1,31613871,,,0,0
38206158,,,0000-00-00,0,,,,0,0
38206167,,,0000-00-00,0,,,,0,0
38207943,,,0000-00-00,0,,,,0,0
38208193,,,0000-00-00,0,,,,0,0
38208891,,58190609,0000-00-00,1,623553941,,,0,0
38209620,,,0000-00-00,0,,,,0,0
38211540,,,0000-00-00,0,,,,0,0
38212626,,,0000-00-00,0,,,,0,0
38212722,,,0000-00-00,0,,,,0,0
38212725,,,0000-00-00,0,,,,0,0
38212728,,,0000-00-00,0,,,,0,0
38213332,,,0000-00-00,0,,,,0,0
38213658,,,0000-00-00,0,,,,0,0
38214016,,,0000-00-00,0,,,,0,0
38214018,,,0000-00-00,0,,,,0,0
38214136,,,0000-00-00,0,,,,0,0
38214273,,,0000-00-00,0,,,,0,0
38215390,,,0000-00-00,0,,,,0,0
38221967,,58243830,0000-00-00,1,36696075,,,0,0
38222775,,,0000-00-00,0,,,,0,0
38226612,,,0000-00-00,0,,,,0,0
38226840,,,0000-00-00,0,,,,0,0
38227283,,,0000-00-00,0,,,,0,0
38227476,,,0000-00-00,0,,,,0,0
38227676,,,0000-00-00,0,,,,0,0
38228520,,62311994,0000-00-00,1,5N68461,,,0,0
38229600,,,0000-00-00,0,,,,0,0
38230257,,,0000-00-00,0,,,,0,0
38231490,,,0000-00-00,0,,,,0,0
38231565,,,0000-00-00,0,,,,0,0
38231784,,,0000-00-00,0,,,,0,0
38233215,,,0000-00-00,0,,,,0,0
38233622,,,0000-00-00,0,,,,0,0
38233625,,,0000-00-00,0,,,,0,0
38234973,,,0000-00-00,1,5E33262,,,0,0
38238810,,,0000-00-00,0,,,,0,0
38238816,,,0000-00-00,1,5J28544,,,0,0
38238819,,,0000-00-00,1,5K90967,,,0,0
38238824,,,0000-00-00,1,5H42294,,,0,0
38238827,,,0000-00-00,0,,,,0,0
38240531,,,0000-00-00,0,,,,0,0
38241924,,,0000-00-00,1,5Q30119,,,0,0
38242224,,,0000-00-00,0,,,,0,0
38242395,,,0000-00-00,0,,,,0,0
38243909,,,0000-00-00,0,,,,0,0
38245509,,,0000-00-00,0,,,,0,0
38245622,,,0000-00-00,0,,,,0,0
38246418,,62311994,0000-00-00,1,123,,,0,0
38247284,,,0000-00-00,0,,,,0,0
38247287,,,0000-00-00,0,,,,0,0
38247474,,,0000-00-00,0,,,,0,0
38248167,,,0000-00-00,0,,,,0,0
38248199,,,0000-00-00,0,,,,0,0
38248776,,62311994,0000-00-00,1,123,,,0,0
38250744,,,0000-00-00,0,,,,0,0
38251281,,62311994,0000-00-00,1,5Q23490,,,0,0
38253143,,,0000-00-00,1,5P67461,,,0,0
38254787,,,0000-00-00,0,,,,0,0
38255237,,,0000-00-00,0,,,,0,0
38255240,,58189233,0000-00-00,1,5I83448,,,0,0
38255243,,,0000-00-00,0,,,,0,0
38257376,,,0000-00-00,0,,,,0,0
38257406,,,0000-00-00,0,,,,0,0
38258340,,62311994,0000-00-00,1,AP00397418,,,0,0
38258415,,62311994,0000-00-00,1,AP00351785,,,0,0
38263467,,,0000-00-00,0,,,,0,0
38273039,,,0000-00-00,0,,,,0,0
38275302,,,0000-00-00,0,,,,0,0
38275934,,,0000-00-00,0,,,,0,0
38276115,,,0000-00-00,0,,,,0,0
38276145,,,0000-00-00,0,,,,0,0
38276784,,,0000-00-00,0,,,,0,0
38276793,,,0000-00-00,0,,,,0,0
38277020,,,0000-00-00,0,,,,0,0
38277023,,,0000-00-00,0,,,,0,0
38277026,,,0000-00-00,0,,,,0,0
38277029,,58189233,0000-00-00,1,5k10448,,,0,0
38277032,,58189233,0000-00-00,1,5l81031,,,0,0
38277417,,,0000-00-00,0,,,,0,0
38279982,,,0000-00-00,0,,,,0,0
38281401,,,0000-00-00,0,,,,0,0
38281778,,,0000-00-00,0,,,,0,0
38281800,,,0000-00-00,0,,,,0,0
38281985,,,0000-00-00,0,,,,0,0
38282036,,62311994,0000-00-00,1,5N46721,,,0,0
38282673,,,0000-00-00,0,,,,0,0
38283599,,,0000-00-00,0,,,,0,0
38283626,,,0000-00-00,1,5P67461,,,0,0
38283704,,,0000-00-00,0,,,,0,0
38283873,,,0000-00-00,0,,,,0,0
38283923,,,0000-00-00,0,,,,0,0
38285544,,,0000-00-00,0,,,,0,0
38285571,,,0000-00-00,0,,,,0,0
38286537,,,0000-00-00,0,,,,0,0
38287116,,,0000-00-00,0,,,,0,0
38290068,,,0000-00-00,0,,,,0,0
38290178,,,0000-00-00,0,,,,0,0
38290275,,,0000-00-00,0,,,,0,0
38292546,,,0000-00-00,1,1234,,,0,0
38293116,,,0000-00-00,0,,,,0,0
38293707,,,0000-00-00,0,,,,0,0
38294166,,,0000-00-00,0,,,,0,0
38294919,,,0000-00-00,0,,,,0,0
38295698,,,0000-00-00,0,,,,0,0
38295735,,,0000-00-00,1,36069237,,,0,0
38296823,,,0000-00-00,0,,,,0,0
38296826,,,0000-00-00,0,,,,0,0
38300028,,,0000-00-00,0,,,,0,0
38300189,,,0000-00-00,0,,,,0,0
38300631,,,0000-00-00,0,,,,0,0
38301594,,,0000-00-00,0,,,,0,0
38302515,,,0000-00-00,0,,,,0,0
38303784,,,0000-00-00,0,,,,0,0
38309076,,,0000-00-00,0,,,,0,0
38309082,,,0000-00-00,0,,,,0,0
38310608,,,0000-00-00,0,,,,0,0
38310611,,,0000-00-00,0,,,,0,0
38311557,,,0000-00-00,0,,,,0,0
38312373,,58144691,0000-00-00,1,123,,,0,0
38314727,,,0000-00-00,0,,,,0,0
38315754,,,0000-00-00,0,,,,0,0
38316248,,58144691,0000-00-00,1,1227060,,,0,0
38318430,,,0000-00-00,0,,,,0,0
38318436,,,0000-00-00,0,,,,0,0
38319203,,,0000-00-00,0,,,,0,0
38319209,,,0000-00-00,0,,,,0,0
38319270,,,0000-00-00,0,,,,0,0
38319798,,,0000-00-00,0,,,,0,0
38320413,,,0000-00-00,0,,,,0,0
38320997,,,0000-00-00,0,,,,0,0
38321268,,,0000-00-00,0,,,,0,0
38321271,,,0000-00-00,0,,,,0,0
38324009,,58190621,0000-00-00,1,5P76505,,,0,0
38324151,,,0000-00-00,0,,,,0,0
38327268,,,0000-00-00,0,,,,0,0
38327529,,,0000-00-00,0,,,,0,0
38329899,,,0000-00-00,0,,,,0,0
38330478,,,0000-00-00,0,,,,0,0
38335262,,,0000-00-00,0,,,,0,0
38344578,,,0000-00-00,0,,,,0,0
38345111,,58144691,0000-00-00,1,1232936,,,0,0
38346483,,58190613,0000-00-00,1,AL00323580,,,0,0
38346966,,,0000-00-00,0,,,,0,0
38346972,,58190609,0000-00-00,1,816830457,,,0,0
38347904,,,0000-00-00,0,,,,0,0
38348165,,,0000-00-00,0,,,,0,0
38352185,,,0000-00-00,0,,,,0,0
38507066,,,0000-00-00,0,,,,0,0
38508066,,,0000-00-00,0,,,,0,0
38509180,,,0000-00-00,0,,,,0,0
38509863,,,0000-00-00,0,,,,0,0
38511810,,,0000-00-00,0,,,,0,0
38515149,,,0000-00-00,0,,,,0,0
38518452,,,0000-00-00,0,,,,0,0
38526132,,,0000-00-00,0,,,,0,0
38529873,,,0000-00-00,0,,,,0,0
38530923,,,0000-00-00,0,,,,0,0
38552953,,,0000-00-00,0,,,,0,0
38554234,,,0000-00-00,1,1312166,,,0,0
38555322,,,0000-00-00,0,,,,0,0
38560965,,,0000-00-00,0,,,,0,0
38560968,,,0000-00-00,0,,,,0,0
38561169,,,0000-00-00,0,,,,0,0
38562967,,,0000-00-00,0,,,,0,0
38569294,,,0000-00-00,0,,,,0,0
38569428,,,0000-00-00,0,,,,0,0
38572435,,,0000-00-00,0,,,,0,0
38577592,,,0000-00-00,0,,,,0,0
38577786,,,0000-00-00,0,,,,0,0
38578830,,,0000-00-00,0,,,,0,0
38578833,,,0000-00-00,0,,,,0,0
38578836,,,0000-00-00,0,,,,0,0
38578839,,58189233,0000-00-00,1,5E79581,,,0,0
38578842,,58189233,0000-00-00,1,5K73125,,,0,0
38579490,,,0000-00-00,0,,,,0,0
38579755,,,0000-00-00,0,,,,0,0
38581701,,,0000-00-00,0,,,,0,0
38583501,,,0000-00-00,0,,,,0,0
38584560,,,0000-00-00,0,,,,0,0
38586327,,,0000-00-00,0,,,,0,0
38591037,,,0000-00-00,0,,,,0,0
38591601,,,0000-00-00,0,,,,0,0
38592829,,,0000-00-00,0,,,,0,0
38604711,,,0000-00-00,0,,,,0,0
38604714,,,0000-00-00,0,,,,0,0
38604730,,,0000-00-00,0,,,,0,0
38605084,,,0000-00-00,0,,,,0,0
38605087,,,0000-00-00,0,,,,0,0
38605539,,,0000-00-00,0,,,,0,0
38605542,,,0000-00-00,0,,,,0,0
38606827,,,0000-00-00,0,,,,0,0
38606830,,,0000-00-00,0,,,,0,0
38606928,,,0000-00-00,0,,,,0,0
38612941,,,0000-00-00,0,,,,0,0
38613996,,58243830,0000-00-00,1,000032524613,,,0,0
38614245,,,0000-00-00,0,,,,0,0
38614929,,,0000-00-00,0,,,,0,0
38616459,,,0000-00-00,0,,,,0,0
38616516,,,0000-00-00,0,,,,0,0
38617836,,,0000-00-00,0,,,,0,0
38618700,,,0000-00-00,0,,,,0,0
38620036,,,0000-00-00,0,,,,0,0
38620042,,,0000-00-00,0,,,,0,0
38621865,,,0000-00-00,0,,,,0,0
38622103,,58189233,0000-00-00,1,5P52690,,,0,0
38624392,,,0000-00-00,0,,,,0,0
38624598,,,0000-00-00,0,,,,0,0
38625699,,,0000-00-00,0,,,,0,0
38625810,,,0000-00-00,0,,,,0,0
38626017,,62311994,0000-00-00,1,5Q29260,,,0,0
38626368,,,0000-00-00,0,,,,0,0
38628816,,,0000-00-00,0,,,,0,0
38628822,,,0000-00-00,0,,,,0,0
38628828,,,0000-00-00,0,,,,0,0
38628834,,,0000-00-00,0,,,,0,0
38628837,,,0000-00-00,0,,,,0,0
38632342,,,0000-00-00,0,,,,0,0
38650527,,,0000-00-00,0,,,,0,0
38650719,,,0000-00-00,0,,,,0,0
38652258,,,0000-00-00,0,,,,0,0
38653312,,,0000-00-00,0,,,,0,0
38653446,,,0000-00-00,0,,,,0,0
38654874,,,0000-00-00,0,,,,0,0
38657221,,,0000-00-00,0,,,,0,0
38658054,,,0000-00-00,0,,,,0,0
38658057,,,0000-00-00,0,,,,0,0
38658063,,,0000-00-00,0,,,,0,0
38658069,,,0000-00-00,0,,,,0,0
38658208,,,0000-00-00,0,,,,0,0
38661103,,,0000-00-00,0,,,,0,0
38661163,,,0000-00-00,0,,,,0,0
38663100,,,0000-00-00,0,,,,0,0
38664238,,,0000-00-00,0,,,,0,0
38664246,,,0000-00-00,0,,,,0,0
38668443,,,0000-00-00,0,,,,0,0
38668516,,,0000-00-00,0,,,,0,0
38669418,,,0000-00-00,0,,,,0,0
38669511,,,0000-00-00,0,,,,0,0
38670816,,,0000-00-00,0,,,,0,0
38670985,,,0000-00-00,0,,,,0,0
38672011,,,0000-00-00,0,,,,0,0
38672014,,,0000-00-00,0,,,,0,0
38672334,,,0000-00-00,0,,,,0,0
38672340,,,0000-00-00,0,,,,0,0
38672481,,,0000-00-00,0,,,,0,0
38672566,,,0000-00-00,0,,,,0,0
38672842,,,0000-00-00,0,,,,0,0
38673454,,,0000-00-00,0,,,,0,0
38721918,,,0000-00-00,0,,,,0,0
38721934,,,0000-00-00,0,,,,0,0
38722650,,58243830,0000-00-00,1,37096122,,,0,0
38723196,,,0000-00-00,0,,,,0,0
38723677,,,0000-00-00,0,,,,0,0
38740236,,,0000-00-00,0,,,,0,0
38740239,,,0000-00-00,0,,,,0,0
38740245,,,0000-00-00,0,,,,0,0
38792055,,,0000-00-00,0,,,,0,0
38794866,,,0000-00-00,0,,,,0,0
38801465,,,0000-00-00,0,,,,0,0
38802379,,,0000-00-00,0,,,,0,0
38804236,,,0000-00-00,0,,,,0,0
38804426,,,0000-00-00,0,,,,0,0
38805665,,,0000-00-00,0,,,,0,0
38810621,,,0000-00-00,0,,,,0,0
38814163,,,0000-00-00,0,,,,0,0
38814317,,,0000-00-00,0,,,,0,0
38814334,,,0000-00-00,0,,,,0,0
38814437,,,0000-00-00,1,5Q46908,,,0,0
38814509,,,0000-00-00,0,,,,0,0
38857664,,,0000-00-00,0,,,,0,0
38857904,,,0000-00-00,0,,,,0,0
38858440,,,0000-00-00,0,,,,0,0
38859356,,,0000-00-00,0,,,,0,0
38859650,,,0000-00-00,0,,,,0,0
38859697,,,0000-00-00,0,,,,0,0
38860769,,,0000-00-00,0,,,,0,0
38862062,,,0000-00-00,0,,,,0,0
38863045,,,0000-00-00,0,,,,0,0
38863490,,,0000-00-00,0,,,,0,0
38864483,,,0000-00-00,0,,,,0,0
38864986,,,0000-00-00,0,,,,0,0
38865725,,,0000-00-00,0,,,,0,0
38867092,,,0000-00-00,0,,,,0,0
38867441,,,0000-00-00,0,,,,0,0
38869219,,,0000-00-00,0,,,,0,0
38870029,,,0000-00-00,0,,,,0,0
38871557,,,0000-00-00,0,,,,0,0
38874839,,,0000-00-00,0,,,,0,0
38876081,,58189233,0000-00-00,1,5S09157,,,0,0
38877670,,,0000-00-00,0,,,,0,0
38877700,,,0000-00-00,0,,,,0,0
38878259,,,0000-00-00,0,,,,0,0
38878318,,,0000-00-00,0,,,,0,0
38878333,,,0000-00-00,0,,,,0,0
38879087,,,0000-00-00,0,,,,0,0
38882915,,,0000-00-00,0,,,,0,0
38883826,,,0000-00-00,0,,,,0,0
38884994,,,0000-00-00,0,,,,0,0
38885000,,,0000-00-00,0,,,,0,0
38888596,,,0000-00-00,0,,,,0,0
38888599,,58189233,0000-00-00,1,9734135,,,0,0
38888602,,,0000-00-00,0,,,,0,0
38889365,,,0000-00-00,0,,,,0,0
38932255,,,0000-00-00,0,,,,0,0
38932258,,,0000-00-00,0,,,,0,0
38932448,,58356008,0000-00-00,1,1234,,,0,0
38934637,,,0000-00-00,0,,,,0,0
38934872,,,0000-00-00,0,,,,0,0
38935142,,,0000-00-00,0,,,,0,0
38936042,,58189233,0000-00-00,1,,,,0,0
38939480,,,0000-00-00,0,,,,0,0
38939884,,,0000-00-00,0,,,,0,0
38941903,,,0000-00-00,0,,,,0,0
39026737,,,0000-00-00,0,,,,0,0
39026911,,,0000-00-00,0,,,,0,0
39026914,,,0000-00-00,0,,,,0,0
39026963,,,0000-00-00,0,,,,0,0
39028381,,,0000-00-00,0,,,,0,0
39033413,,,0000-00-00,0,,,,0,0
39033466,,,0000-00-00,0,,,,0,0
39033550,,,0000-00-00,0,,,,0,0
39033553,,,0000-00-00,0,,,,0,0
39033556,,,0000-00-00,0,,,,0,0
39033773,,,0000-00-00,0,,,,0,0
39035183,,,0000-00-00,0,,,,0,0
39035237,,,0000-00-00,0,,,,0,0
39036157,,,0000-00-00,0,,,,0,0
39036740,,62063280,0000-00-00,1,1000087780,,,0,0
39036746,,,0000-00-00,0,,,,0,0
39036749,,,0000-00-00,0,,,,0,0
39036752,,,0000-00-00,0,,,,0,0
39037988,,58190613,2015-12-15,1,71205349,,,0,0
39038152,,,0000-00-00,0,,,,0,0
39041009,,,0000-00-00,0,,,,0,0
39041381,,,0000-00-00,0,,,,0,0
39041393,,,0000-00-00,0,,,,0,0
39042134,,,0000-00-00,0,,,,0,0
39043676,,,0000-00-00,0,,,,0,0
39044524,,,0000-00-00,0,,,,0,0
39044566,,,0000-00-00,1,5I50231,,,0,0
39045059,,,0000-00-00,0,,,,0,0
39045487,,,0000-00-00,0,,,,0,0
39046394,,,0000-00-00,0,,,,0,0
39047087,,,0000-00-00,0,,,,0,0
39048269,,,0000-00-00,0,,,,0,0
39048587,,,0000-00-00,0,,,,0,0
39049030,,,0000-00-00,0,,,,0,0
39049061,,,0000-00-00,0,,,,0,0
39049429,,,0000-00-00,0,,,,0,0
39050344,,,0000-00-00,0,,,,0,0
39052043,,,0000-00-00,0,,,,0,0
39052049,,,0000-00-00,0,,,,0,0
39052061,,,0000-00-00,0,,,,0,0
39055003,,,0000-00-00,0,,,,0,0
39058591,,,0000-00-00,0,,,,0,0
39058733,,,0000-00-00,0,,,,0,0
39058795,,,0000-00-00,0,,,,0,0
39074474,,,0000-00-00,0,,,,0,0
39074527,,,0000-00-00,0,,,,0,0
39074533,,,0000-00-00,0,,,,0,0
39075757,,,0000-00-00,0,,,,0,0
39075845,,,0000-00-00,0,,,,0,0
39076208,,,0000-00-00,0,,,,0,0
39076682,,,0000-00-00,0,,,,0,0
39076696,,,0000-00-00,0,,,,0,0
39078350,,,0000-00-00,0,,,,0,0
39078421,,,0000-00-00,0,,,,0,0
39078490,,,0000-00-00,0,,,,0,0
39080174,,,0000-00-00,0,,,,0,0
39081556,,,0000-00-00,0,,,,0,0
39084710,,,0000-00-00,0,,,,0,0
39085399,,,0000-00-00,0,,,,0,0
39085484,,,0000-00-00,0,,,,0,0
39085487,,58190609,0000-00-00,1,624051493,,,0,0
39086687,,58190609,0000-00-00,1,623543973,,,0,0
39086926,,,0000-00-00,0,,,,0,0
39086929,,,0000-00-00,0,,,,0,0
39089282,,,0000-00-00,0,,,,0,0
39089588,,,0000-00-00,0,,,,0,0
39090797,,,0000-00-00,0,,,,0,0
39091241,,,0000-00-00,0,,,,0,0
39092219,,,0000-00-00,0,,,,0,0
39092303,,,0000-00-00,0,,,,0,0
