brkl_id,blockretours_id,brpnr,bet_id,contract_id,kwijting_id,manual
41868512,67078861,1,126706697,36710455,104862101,0
41868667,67081052,1,133098356,36970075,104862681,0
41869023,67084572,1,137938123,36969983,104864447,0
41869987,67094374,1,134461189,36703717,104869987,0
41870000,67094495,1,137375551,36923890,104870009,0
41870015,67094664,1,137375551,36923890,104870041,0
41870403,67099186,1,126005421,36971561,104871523,0
41872136,67121229,1,126813087,36659035,104878051,0
41872511,67125647,1,126714528,36973789,104878603,0
41873191,67132978,1,126004745,33686541,104882791,0
41873911,67160493,1,126004609,34678643,104882793,0
41874354,67165131,1,137015422,36973759,104886229,0
41875273,67176003,1,137374966,36931987,104892081,0
41875335,67178078,1,126005901,36975515,104892515,0
41875836,67184043,1,126004757,36978149,104892815,0
41875920,67184876,1,126055655,36970597,104892863,0
41881128,67191650,1,126005901,36975515,104898745,0
41881149,67191917,1,126005901,36975515,104898745,0
41882833,67196251,1,135183922,36971237,104898807,0
41883333,67204706,1,133098356,36274679,104898822,0
41884103,67214719,1,133782921,36512745,104895805,0
41884261,67216893,1,136254277,36842879,104898837,0
41884826,67223570,1,126004845,36741970,103071311,0
41885626,67233095,1,137944960,36982965,104899752,0
41890256,67239502,1,137827700,36948176,104900106,0
41890484,67251469,1,129392205,36983652,104910445,0
41890557,67270625,1,126047559,36981059,104912211,0
41970453,67311648,1,126005901,36975515,104947373,0
41997301,67338387,1,131622287,36984889,104947763,0
41997904,67346027,1,126005901,33824104,104964603,0
41998692,67354558,1,126004729,36496358,104965293,0
41998880,67356880,1,126004729,36988003,104964725,0
42000775,67370752,1,137937857,36969277,104969229,0
42079336,67376079,0,126173704,36150770,104991492,0
42079338,67376079,1,138711033,33942971,104991494,0
42079340,67376079,2,126005129,33687146,104991496,0
42084365,67378075,1,137948207,36988687,104991553,0
42084385,67378253,1,126196187,36981781,104991557,0
42085934,67385909,1,137937857,36969277,105060739,0
42089790,67391387,1,129395337,35850819,105023299,0
42093392,67392914,1,136628305,36923935,105026609,0
42101411,67415487,1,126485138,35616954,105060743,0
42102803,67428176,1,136612490,36999263,105083507,0
42108190,67454146,1,137076791,36903122,105094999,0
42108444,67457409,1,134923547,36742391,105095211,0
42108574,67458790,1,126710225,35612493,105095413,0
42109720,67471835,1,126693347,34560840,105099564,0
42110276,67477793,1,134559601,37002831,105103929,0
42111805,67491329,1,125967484,33763980,105115374,0
42128302,67543435,1,126004585,34661015,105125647,0
42128351,67544480,1,126004585,34661015,105125641,0
42129503,67560277,1,130533554,37003227,105129201,0
42129568,67560851,1,137971716,37007340,105131668,0
42130597,67572898,1,132224999,36942838,105132189,0
42132391,67590727,1,137973345,37010391,105167869,0
42132475,67591708,1,135002294,36000909,105169359,0
42132898,67598927,1,136992511,37010823,105169248,0
42133004,67600028,1,126005909,37008720,105169408,0
42133687,67608421,1,126234811,37002447,105170319,0
42136078,67617400,1,137972472,37008699,105172594,0
42137000,67627973,1,126005901,33909884,105173298,0
42137477,67633421,1,126005901,36959213,105181698,0
42137501,67633760,1,137972472,37008699,105172594,0
42137537,67634416,1,137374966,36931987,105181704,0
42139273,67665268,1,129214587,35802894,105184413,0
42139998,67671415,1,129240887,37016143,105184410,0
42140716,67682369,1,136885552,36903301,105190815,0
42140719,67682381,1,136885552,36903307,105190818,0
42142112,67705967,1,126005909,37018336,105196690,0
42151783,67729166,1,135183922,36971237,105202428,0
42152191,67733407,1,125967484,33889099,105203998,0
42155604,67734917,1,126005125,37018743,105203994,0
42155920,67743499,1,126005125,37018743,105203994,0
42158288,67759262,1,126049393,36024251,105212067,0
42199765,67783670,1,137980416,37023493,105241789,0
42201221,67803178,1,133169799,37022977,105246739,0
42201224,67803187,1,133169799,37022980,105246736,0
42205825,67824628,1,126710225,37027932,105268845,0
42206380,67831153,1,130710873,35986743,105268842,0
42293164,67866125,0,126710016,34587837,105306406,0
42293167,67866125,1,126004745,33686525,105306409,0
42293170,67866125,2,126047577,33764007,105306412,0
42293173,67866125,3,126005897,33704087,105306415,0
42293176,67866125,4,135947681,36826735,105306418,0
42391670,67953248,1,126049393,37019164,105419730,0
42391739,67953944,1,126714528,37033512,105422001,0
42391742,67953982,1,126714528,37033518,105422004,0
42392168,67957601,1,126047553,33763977,105423832,0
42392171,67957613,1,126005901,33909884,105423873,0
42392174,67957628,1,128861108,37027017,105423285,0
42392186,67957661,1,128861108,37027020,105423351,0
42392198,67957685,1,128861108,37027014,105423441,0
42392863,67965689,1,137983887,37030728,105423765,0
42396248,67997882,1,133526964,37037379,105435387,0
42398704,68016994,1,137988391,37037019,105443877,0
42400396,68028641,1,134875376,36737566,105447858,0
42400553,68030861,1,132536562,36099834,105448051,0
42402004,68047595,1,126710225,37040553,105453453,0
42404371,68075153,1,126005577,37018332,105473568,0
42404374,68075162,1,126005577,37015434,105473574,0
42404377,68075171,1,126005577,37015449,105473571,0
42405191,68076983,1,137988334,37036981,105472165,0
42405391,68079244,1,137988334,37043200,105472237,0
42411464,68094025,1,132601448,37014955,105484704,0
42412734,68104346,1,126049393,37044595,105484680,0
42412737,68104252,1,126049393,37019167,105484677,0
42412740,68104367,1,126049393,37044595,105484680,0
42415670,68113748,1,132601448,37038931,105487855,0
42415673,68113807,1,132601448,37041175,105487861,0
42415988,68117456,1,126234811,33952636,105489912,0
42415991,68117462,1,126234811,36741815,105489915,0
42416384,68122615,1,133782921,36512745,105490090,0
42416389,68122684,1,133782921,37046569,105490096,0
42417155,68129849,1,126710225,37047282,105492430,0
42417458,68133242,1,136885552,36903304,105495063,0
42417464,68133266,1,136885552,36903301,105495069,0
42417467,68133290,1,136885552,36903307,105495078,0
42418295,68142544,1,132601448,37014955,105495432,0
42418717,68150101,1,137995240,37048582,105495499,0
42418726,68150260,1,126005913,36114377,105495715,0
42418763,68150645,1,126714528,37033512,105495718,0
42418766,68150657,1,126714528,37033518,105495721,0
42419189,68155390,1,134854553,36735448,105496818,0
42419984,68161771,1,126004857,33685045,105498235,0
42419987,68161786,1,126004857,33685053,105498241,0
42420001,68161816,1,126005373,33685813,105498256,0
42421135,68180438,1,126004557,33686229,105499755,0
42421657,68185547,1,133782921,37046569,105500317,0
42421867,68188684,1,135002651,37049098,105500862,0
42421988,68190121,1,126005913,37051372,105501051,0
42422701,68208139,1,132601448,37017400,105501993,0
42423170,68214166,1,137995755,37051378,105502576,0
42423173,68214172,1,137995755,37051381,105502582,0
42423176,68214181,1,137995755,37049493,105502585,0
42423811,68223122,1,128680560,35634401,105506466,0
42423814,68223137,1,128680560,35634425,105506472,0
42423830,68223152,1,128680560,35634440,105506481,0
42425746,68245939,1,129391959,36073607,105509151,0
42426871,68261437,1,137998842,37054779,105510370,0
42426874,68261867,1,137998842,37054779,105510411,0
42427238,68266078,1,126004933,36175353,105510642,0
42427957,68275274,1,126042839,36933274,105511818,0
42434025,68301313,1,126004721,37059081,105515778,0
42447566,68323958,1,137995755,37051378,105502576,0
42448702,68336537,1,134730820,36959537,105526065,0
42452245,68340427,1,126005385,33685605,105552157,0
42463838,68373908,1,131620280,37055427,105581082,0
42496180,68388124,1,137980234,37056295,105561307,0
42496526,68392433,1,127049529,34919991,105577207,0
42496769,68395090,1,129391959,36073607,105620242,0
42503851,68417576,1,126047559,37158714,105621975,0
42503944,68418866,1,126049393,37019164,105622062,0
42503986,68419511,1,126049345,35929233,105622233,0
42519385,68443220,1,138069111,37159473,105809034,0
42519388,68443229,1,138069111,37159482,105809037,0
42519391,68443238,1,138069111,37159476,105809046,0
42519394,68443247,1,138069111,37159485,105809040,0
42555007,68458582,1,137998354,37145707,105821758,0
42564551,68463899,1,137998354,37145707,105828288,0
42656158,68496458,1,126005385,33685613,105860967,0
42656161,68496473,1,138069111,37159476,105809046,0
42656168,68496488,1,126005385,33685601,105860970,0
42658334,68510801,1,126005909,34028430,105869652,0
42658505,68512894,1,134875376,37186092,105872463,0
42658526,68513054,1,137149546,37186209,105872472,0
42658537,68513141,1,134875376,37186746,105872484,0
42659087,68521145,1,133999815,36719888,105887154,0
42659240,68523224,1,126047562,33764004,105902971,0
42660826,68538751,1,136559441,36860615,105902953,0
42660835,68538934,1,138089550,33803993,105899500,0
42660848,68539037,1,126049393,37019164,105897861,0
42661040,68539939,1,134875376,37190220,105902965,0
42662210,68542433,1,138089550,33803993,105899548,0
42662516,68544161,1,138088557,37188702,105902298,0
42662519,68544170,1,138088557,37188387,105902316,0
42662728,68546984,1,132601448,37190652,105904126,0
42669896,68550251,0,126004745,33686529,105912129,0
42684061,68551453,1,138088557,37190565,105923743,0
42684065,68551471,1,138088557,37188387,105923731,0
42684559,68551489,1,126131035,36989583,105931074,0
42687779,68591687,1,135077225,37186701,105973350,0
42687781,68591703,1,126006984,33688876,105973384,0
42687903,68593635,1,132974720,36177153,105973410,0
42692951,68597193,0,126004745,33686529,105989819,0
42701470,68603711,1,126005325,33686005,105977618,0
42701603,68605435,1,126050951,33917263,105984149,0
42702080,68610631,1,135803329,36847622,105985137,0
42704198,68625223,1,126047562,33764004,105993189,0
42707792,68667379,1,126047559,37061164,105995763,0
42707795,68667385,1,126047559,37061164,105995763,0
42708089,68671421,1,128918358,37287987,105996231,0
42708301,68674199,1,126710225,34588139,105999355,0
42708317,68674312,1,126710225,34588157,105999358,0
42708332,68674478,1,126710225,34594553,105999361,0
42708338,68674577,1,126710225,34594694,105999364,0
42708346,68674646,1,126710225,35616978,105999367,0
42708349,68674670,1,126710225,35962146,105999370,0
42708355,68674696,1,126710225,36877655,105999373,0
42708358,68674751,1,126710225,36911989,105999376,0
42708361,68674799,1,126710225,37027932,105999379,0
42708367,68674940,1,126710225,37040553,105999382,0
42708377,68675020,1,126710225,35477397,105999385,0
42708647,68678176,1,126049393,37192086,105998469,0
42712159,68703662,1,136992511,36888667,106007694,0
42713405,68724430,1,138183161,37293110,106007540,0
42713408,68724421,1,138183161,37293113,106007543,0
42713512,68726050,1,126004905,33684753,106007811,0
42713909,68731762,1,129391959,35834841,106011626,0
42727511,68755082,1,134575415,36713969,106017915,0
42728254,68765714,1,126424694,34213481,106020462,0
42729352,68779658,1,126004845,36741973,106150869,0
42729355,68779673,1,126424694,34213481,106021844,0
42729364,68779703,1,126424694,34213475,106021850,0
42729373,68779736,1,126424694,34213481,106021844,0
42729731,68779688,1,126424694,34213478,106021847,0
42729848,68788052,1,126049393,37192083,106022144,0
42729851,68788079,1,126049393,37192083,106022144,0
42729953,68789693,1,126049393,37192083,106022150,0
42731782,68799814,1,126005913,36755201,106023585,0
42732668,68811715,1,128696121,36062915,106149549,0
42732671,68811730,1,128696121,36062918,106149554,0
42734039,68831752,1,134575415,36713969,106151226,0
42735970,68889428,1,136992511,37010823,106161491,0
42744905,68945555,1,134833657,36733135,106190561,0
42753077,68970199,1,136992511,37405068,106196514,0
42753277,68973241,1,135636655,36879247,106203309,0
42758345,68997332,1,126042839,36933307,106202556,0
42759100,69006524,1,134559601,37407300,106216797,0
42786605,69038575,1,126198136,33919972,106224588,0
42786737,69040255,1,137937877,36969407,106222248,0
42786897,69041831,1,137998842,37054779,106219148,0
42787361,69047257,1,126054474,37402574,106229289,0
42789247,69054479,1,135077225,36753413,106232826,0
42846827,69067517,1,126004593,33686253,106238977,0
42871928,69071605,1,129391959,36073607,106243941,0
42932822,69087460,1,126049393,37044595,106278523,0
42935080,69123814,1,126005897,37738482,106321363,0
42935503,69130823,1,126004729,36988003,106324933,0
42936005,69136796,1,126004553,37739049,106328430,0
42936329,69140209,1,128873835,35634270,106328805,0
42936463,69142159,1,126004561,36902458,106360464,0
42945167,69155201,1,130533555,37820374,106345839,0
42983035,69203873,1,125991127,36699092,106377399,0
42994225,69212558,0,138711033,33942971,106387482,0
42994228,69212558,1,126710016,34773525,106387483,0
42994231,69212558,2,135947681,36819533,106387486,0
43009100,69214360,1,126004697,37822465,106377240,0
43010026,69227288,1,126004697,33686545,106379745,0
43010029,69227294,1,126004697,33686545,106379745,0
43010186,69229988,1,126004521,33686185,106384228,0
43010315,69231488,1,137937877,36969407,106386918,0
43010489,69233327,1,126004553,36494331,106387182,0
43011806,69300026,1,138001605,37827841,106432663,0
43011809,69300029,1,138001605,37059955,106432660,0
43011812,69300035,1,138001605,37827844,106432666,0
43012912,69303389,1,129256074,37825959,106426449,0
43013260,69305123,1,137941611,37827294,106430938,0
43013674,69306802,1,138425973,37826004,106433040,0
43014226,69307726,1,129400959,37827930,106433097,0
43014293,69311254,1,132871160,37826011,106434087,0
43014362,69313694,1,132597078,37312878,106444633,0
43015570,69321835,1,125926506,37827285,106446093,0
43017788,69326647,1,132597078,37002825,106456122,0
43017791,69326650,1,132597078,37002828,106456116,0
43017794,69326653,1,132597078,37312878,106456119,0
43021031,69336211,1,138339748,37831414,106457469,0
43022206,69341638,1,126005901,37913013,106470256,0
43022320,69342274,1,126095219,36987181,106469952,0
43022485,69342905,1,126005901,37913013,106470256,0
43022780,69344860,1,130351541,37831110,106528560,0
43022792,69344980,1,132999417,37832259,106472238,0
43023188,69346756,1,126004757,37914495,106472544,0
43025500,69361970,1,132999417,37832259,106484791,0
43025705,69362560,1,135002294,36750991,106484613,0
43026707,69366703,1,126019248,36899107,106487223,0
43026751,69367013,1,126019248,36494381,106487298,0
43026895,69367909,1,129878355,35924285,106493418,0
43026898,69367912,1,129878355,35924288,106493472,0
43026929,69367915,1,129878355,35924285,106493418,0
43026932,69367918,1,129878355,35924288,106493472,0
43029295,69372371,1,126047559,35635227,106489026,0
43045150,69401008,1,138543766,38006799,106528617,0
43045184,69401254,1,138543766,38006796,106528726,0
43047535,69412735,1,133526964,37037379,106563381,0
43049171,69421616,1,137198546,37054054,106567236,0
43049396,69422411,1,130155750,36128000,106567422,0
43050031,69425812,1,126005913,38010267,106569892,0
43051408,69437398,1,132717668,36143990,106573144,0
43052156,69440164,1,126712901,37407110,106584930,0
43052579,69443558,1,126712901,37407110,106584942,0
43052582,69443561,1,126712901,38014453,106584945,0
43052754,69440162,1,126712901,38044395,106584927,0
43052772,69440167,1,126712901,38044401,106584939,0
43053579,69447613,1,126710225,37185675,106596186,0
43053934,69447943,1,126019248,33710108,106597063,0
43055201,69455162,1,126223908,34773294,106599144,0
43055959,69457609,1,130564850,37828833,106600146,0
43057169,69461749,1,126004561,36902458,106603644,0
43057901,69466025,1,129878355,38051470,106603969,0
43058515,69468716,1,136500220,36855325,106605253,0
43059056,69469691,1,129417581,35876415,106605235,0
43060073,69475631,1,132648422,36157973,106612503,0
43060342,69477422,1,126005913,36739963,106612761,0
43060918,69479591,1,138658420,38165040,106615062,0
43061354,69483107,1,126005901,36697016,106621044,0
43061357,69483113,1,126005901,33824104,106621047,0
43061719,69487409,1,138666408,38172100,106621015,0
43061723,69487424,1,138666408,38172109,106621021,0
43062323,69490303,1,138069111,37159476,106625727,0
43062326,69490306,1,138069111,37159485,106625730,0
43063025,69494390,1,137149546,38164200,106626549,0
43070527,69510772,1,126027116,33724828,106633011,0
43071211,69514507,1,136887535,38175277,106632465,0
43071214,69514510,1,136887535,38175277,106632465,0
43071217,69514513,1,136887535,38175277,106632465,0
43071232,69514613,1,126051142,38175186,106632978,0
43071383,69514976,1,138675687,38175006,106632523,0
43071502,69515314,1,132601448,37011768,106633017,0
43074427,69517325,1,136888234,38176168,106634335,0
43076411,69523678,1,138676011,38175642,106635783,0
43077379,69527689,1,138596110,38177973,106637655,0
43078448,69535058,1,126049393,34031558,106646178,0
43078569,69535625,1,138659503,38164699,106646220,0
43078753,69536732,1,133098356,36970075,106653136,0
43080188,69538121,1,130564850,38199367,106653559,0
43080352,69538622,1,138688605,38199357,106653814,0
43136045,69544190,1,126107473,33685353,106663798,0
43196938,69553310,1,126051139,33774895,106690248,0
43197956,69559562,1,126129574,38202582,106692811,0
43197959,69559565,1,126129574,38125843,106692808,0
43198118,69560131,1,126049393,38199705,106692709,0
43198124,69560137,1,126049393,38199705,106692709,0
43252561,69605623,0,126710016,34587834,106724429,0
43252564,69605623,1,126047577,33764007,106724432,0
43253515,69609254,1,137293847,38199429,106714884,0
43254161,69613679,1,126047559,36298490,106723836,0
43268884,69619474,1,138692289,38206158,106730064,0
43268891,69619489,1,138692289,38206161,106730067,0
43309034,69653158,1,126710016,34587840,106759426,0
43310879,69655369,1,126051142,38175186,106755369,0
43311926,69656692,1,130710873,35986743,106759527,0
43313173,69658612,1,138339748,38207943,106759363,0
43314998,69660635,1,138659503,38164699,106759983,0
43316087,69661888,1,138659503,38164699,106759986,0
43326587,69674248,1,126005729,33685349,106778145,0
43328854,69679670,1,126710225,37998474,106778158,0
43328908,69681779,1,126710225,37998474,106778403,0
43329229,69682312,1,126710225,37996540,106779637,0
43329640,69685057,1,137995240,37048582,106788003,0
43329995,69686093,1,134730820,36725831,106789044,0
43330591,69688856,1,138339748,38211540,106790901,0
43331800,69691006,1,126004749,38212626,106807938,0
43331842,69691090,1,126004749,38212626,106809804,0
43340067,69698519,1,126129406,36966289,106848676,0
43340077,69698543,1,126004749,38214016,106846778,0
43340145,69698555,1,126004749,38214018,106846780,0
43340733,69699555,1,126291640,34035611,106848516,0
43341567,69701731,1,126054474,38213658,106853758,0
43341575,69701773,1,126054474,38214136,106853756,0
43342899,69705507,1,128680560,38204410,106853684,0
43346840,69709390,1,128680560,38204410,106853684,0
43349363,69715963,1,136888234,38176168,106859990,0
43349987,69717689,1,126129406,38222775,106861731,0
43351039,69720724,1,128680560,38204410,106862724,0
43353253,69727544,1,129405290,33966805,106865606,0
43357336,69733757,1,128680560,38204410,106874372,0
43358945,69737990,1,138711912,38226612,106874892,0
43359211,69739061,1,126004965,38226840,106881887,0
43359337,69739430,1,126004845,36741973,106880787,0
43359340,69739433,1,126004845,36741976,106881243,0
43359343,69739436,1,126004845,36743845,106881264,0
43359352,69739454,1,126004845,36741979,106881291,0
43359355,69739457,1,126004845,36741970,106881315,0
43360042,69741014,1,125935707,33685061,106909028,0
43363445,69749006,1,126004965,38226840,106909049,0
43363621,69749642,1,126055655,36970597,106909788,0
43366489,69755417,1,138713442,38229600,106912386,0
43367536,69760537,1,126054474,38213658,106853758,0
43367543,69760547,1,126054474,38214136,106923930,0
43368895,69769483,1,138714432,38231565,106938129,0
43371211,69783548,1,135002294,38233215,106944719,0
43371965,69787567,1,137477812,38233622,106948566,0
43371976,69787589,1,137477812,38233625,106948572,0
43372823,69791162,1,126004965,38226840,106949184,0
43384439,69803012,1,130564850,37828833,106600146,0
43385989,69808486,1,126110487,36506228,106969701,0
43386966,69812447,1,126291640,38214273,106969713,0
43392746,69829900,1,126223908,34773294,106978707,0
43393589,69832999,1,137857324,36958789,106998132,0
43394080,69836126,1,129980619,38240531,106983842,0
43394356,69837605,1,138721044,38242224,106982463,0
43502585,69892490,1,126134770,38245509,107033238,0
43502677,69893243,1,126134770,38245622,107033441,0
43508150,69900439,0,126021436,35844804,107093113,0
43508153,69900439,1,135947681,36819530,107093116,0
43508156,69900439,2,126047562,33764025,107093119,0
43508159,69900439,3,126047562,33764004,107093122,0
43526245,69909811,1,126047559,38200501,107056398,0
43526248,69909814,1,126047559,38200501,107056398,0
43526330,69910075,1,126485138,36176855,107056659,0
43526348,69910150,1,126047559,38200501,107056511,0
43526819,69911368,1,132974720,36177153,107058323,0
43571605,69960500,1,126004865,38248776,107075190,0
43601294,69975614,1,126005577,37015449,107116194,0
43601297,69975617,1,126005577,38248199,107116191,0
43601423,69976163,1,136500220,38251281,107106711,0
43603414,69986876,1,126004965,33684761,107120490,0
43603612,69988046,1,130533555,36986793,107122470,0
43604182,69990610,1,126005577,37015449,107121591,0
43605776,69994001,1,138727881,38255243,107126396,0
43605779,69994004,1,138727881,38255237,107126402,0
43605782,69994007,1,138727881,38255240,107126399,0
43606513,69997172,1,126223908,34773294,107133476,0
43610086,70006052,1,137275486,36917023,107133501,0
43611632,70012252,1,134875376,36737563,107135087,0
43611839,70012973,1,126712901,38228520,107144904,0
43611925,70013338,1,126005913,38242395,107139501,0
43612151,70014661,1,126004865,38258415,107144829,0
43612430,70015676,1,126005913,37051372,107146158,0
43625237,70016582,1,138698385,38257376,107144804,0
43650443,70022242,1,138658420,38165040,107154357,0
43656913,70027357,1,130533555,37820374,107185749,0
43679836,70043597,1,131622287,38234973,107198952,0
43689778,70061654,1,138733449,38263467,107253303,0
43690105,70062346,1,138733449,38263467,107253306,0
43696400,70073854,1,138754368,38276784,107261883,0
43696407,70073863,1,138754368,38276793,107261886,0
43696489,70074127,1,130533555,38276115,107262003,0
43696492,70074130,1,130533555,37054107,107262006,0
43697406,70078099,1,126004933,38277417,107263503,0
43702385,70102261,1,126004773,36144735,107298017,0
43703007,70099936,1,126712901,38281778,107297939,0
43703058,70103614,1,138758334,38281800,107298036,0
43703215,70106152,1,138696702,38277026,107300312,0
43703297,70106615,1,138696702,38277020,107300315,0
43703380,70106908,1,129405290,38282036,107299011,0
43703384,70106933,1,138696702,38277023,107300318,0
43703447,70107181,1,129723254,38276145,107300309,0
43704556,70107772,1,138696702,38277032,107305880,0
43706519,70118054,1,138759447,38283704,107308913,0
43707306,70118774,1,138759534,38283873,107309652,0
43713235,70120297,1,126004553,38275302,107317161,0
43713878,70124722,1,138696702,38277029,107314730,0
43713881,70124731,1,138696702,38277032,107314724,0
43716496,70127188,1,138727881,38255240,107318687,0
43716935,70129079,1,125967484,33755319,107348019,0
43716947,70129100,1,137988394,38282673,107331905,0
43720843,70135846,1,126004553,38275302,107370300,0
43721195,70136968,1,129256074,36892015,107371367,0
43721203,70136978,1,129256074,35810499,107371370,0
43724251,70144969,1,126291640,34035606,107411115,0
43725569,70149904,1,138762969,38290068,107416986,0
43790757,70150577,1,138763077,38290275,107429958,0
43792918,70161031,1,126005729,35636990,107432642,0
43878909,70168601,1,126710225,38283626,107469723,0
43883363,70176359,1,126005729,33685349,107482464,0
43888897,70182386,1,126008884,38248167,107481059,0
43890767,70184500,1,137012648,38292546,107480777,0
43892627,70186636,1,132753434,36150538,107482308,0
43892630,70186639,1,134609294,36716504,107477807,0
43895747,70190207,1,138765291,38293116,107482389,0
43974659,70271906,1,138714432,38286537,107521307,0
43975170,70274495,1,138766589,38295735,107526474,0
43975384,70274612,1,134923547,38295698,107526483,0
43977680,70275430,1,126005585,33685477,107543265,0
43977683,70275433,1,126005585,33685485,107543268,0
43985344,70277696,0,138711033,33942971,107552683,0
43985347,70277696,1,126005129,33687146,107552686,0
44000372,70281392,1,126797850,36504282,107547671,0
44000459,70281998,1,129255915,38296823,107547731,0
44000465,70282007,1,129255915,38296826,107547735,0
44000812,70283429,1,138714432,38286537,107548482,0
44001098,70284620,1,126005801,33686361,107550068,0
44020045,70296683,1,126017715,33707499,107569913,0
44021154,70302152,1,138770066,38300028,107572575,0
44021566,70304350,1,138770066,38300631,107579822,0
44024720,70316189,1,126047550,33763983,107676878,0
44024723,70316195,1,126047550,33763974,107676881,0
44024726,70316198,1,126047550,33764125,107676884,0
44025139,70318690,1,126005913,38242395,107674767,0
44026436,70320422,1,126008884,38248167,107678036,0
44026780,70321796,1,126008884,33684837,107678021,0
44027600,70323493,1,128679387,35477682,107687772,0
44029037,70327420,1,126220603,33936070,107688545,0
44029664,70330462,1,126047559,38303784,107690010,0
44030225,70333174,1,128861108,37027020,107696112,0
44036237,70343870,1,126005301,33685937,107700360,0
44038331,70346668,1,131835725,36052443,107700765,0
44045459,70358630,1,130533555,36897685,107717312,0
44045753,70359068,1,138775580,38310608,107717747,0
44045756,70359065,1,138775580,38310605,107717750,0
44046056,70361524,1,137719918,38309076,107718141,0
44046067,70361566,1,137719918,38309082,107718207,0
44047223,70367488,1,130186098,36529196,107719904,0
44047243,70367539,1,134707024,36722746,107720250,0
44048160,70370548,1,138776226,38312373,107721690,0
44048501,70371128,1,126797850,35653041,107728784,0
44052191,70376288,1,136804423,38241924,107730144,0
44052616,70377964,1,135167303,36756501,107730150,0
44052827,70378561,1,126005325,36909635,107729879,0
44053313,70380524,1,126424694,36477494,107740692,0
44057398,70389257,1,126047559,38315754,107738880,0
44057759,70390924,1,126004905,36045617,107739908,0
44058128,70392095,1,127057421,35986518,107741505,0
44058236,70392473,1,126484393,34248525,107740635,0
44058359,70392899,1,126710225,37996540,107740616,0
44058370,70392946,1,138698385,38257376,107740569,0
44058565,70393636,1,137773480,38311557,107740689,0
44059426,70397477,1,126047562,38316248,107742180,0
44060012,70400071,1,126485138,37055112,107742170,0
44062321,70410511,1,126005297,33685929,107745225,0
44062589,70411490,1,135947681,36826735,107747192,0
44062800,70410908,1,126710225,38253143,107747124,0
44062892,70412902,1,126004821,38318436,107747246,0
44064139,70415924,1,126008884,38248167,107753192,0
44065565,70421387,1,133736873,38324009,107753007,0
44065985,70422641,1,126047562,38316248,107742180,0
44066020,70422736,1,138714432,38286537,107754507,0
44066849,70428487,1,126005125,38302515,107756993,0
44068681,70432526,1,129402065,38324151,107757825,0
44081183,70453034,1,137857324,36958789,107793642,0
44081830,70455931,1,127057424,36297986,107796426,0
44082739,70459004,1,126182629,33901792,107796474,0
44083150,70460260,1,126132646,36496785,107797103,0
44083286,70461095,1,126005125,33685845,107796930,0
44083591,70462142,1,126004865,36027329,107797956,0
44137931,70464628,1,125967484,33755319,107808084,0
44138728,70471054,1,128918358,37287987,107821071,0
44138827,70471393,1,128679387,35853378,107821634,0
44139597,70473260,1,131622287,38329899,107823117,0
44182097,70524032,1,138110307,38320413,107887182,0
44221915,70561040,0,126119819,37158933,109240010,0
44221918,70561040,1,126047577,33764007,109240013,0
44221921,70561040,2,126005897,33704087,109240016,0
44222509,70563772,1,135612487,36805246,107885910,0
44222657,70564184,1,126047580,33685385,107886090,0
44223032,70565941,1,137988334,37043200,107887523,0
44311844,70581389,1,126710016,38346966,107936865,0
44311847,70581392,1,126710016,38346972,107936871,0
44311850,70581395,1,126710016,38345111,107936874,0
44312026,70582024,1,138711912,38226612,107936858,0
44312096,70582259,1,126088564,38327529,107936883,0
44316007,70584467,1,126051142,38348165,107945972,0
44316206,70585165,1,126051142,38348165,107945972,0
44316209,70585168,1,138780702,38347904,107957529,0
44316212,70585171,1,138780702,38319798,107957532,0
44318527,70594630,1,129417581,38283599,107971301,0
44318876,70595149,1,126485138,38314727,107971322,0
44319656,70598902,1,134747729,36727999,107975621,0
44319931,70599632,1,134747729,36727999,107977152,0
44319982,70599770,1,138780702,38347904,107977634,0
44319985,70599773,1,138780702,38319798,107977628,0
44320580,70601210,1,126710016,38346966,107936865,0
44320583,70601213,1,126710016,38346972,107936871,0
44320586,70601216,1,126710016,38345111,107936874,0
44321045,70602634,1,138811238,38352185,107979615,0
44335580,70608434,1,126005501,33685825,108012128,0
44340125,70617826,1,135183922,36971237,108416645,0
44347319,70629575,1,126047562,33763992,109127045,0
44355075,70647643,1,135636655,38508066,109154754,0
44357509,70653557,1,138723117,38509863,109164489,0
44357713,70654577,1,138723117,38509863,109164489,0
44361635,70666892,1,135183922,36958255,109187637,0
44361644,70666910,1,126005577,37015434,109187640,0
44362406,70671421,1,138932427,38509180,109190757,0
44362409,70671424,1,138932427,38509180,109190757,0
44362997,70673425,1,138339748,38211540,109192278,0
44363515,70674946,1,137948207,36988687,109193548,0
44365796,70681781,1,137773480,36953411,109196295,0
44373295,70698133,1,137773480,38311557,109204867,0
44373769,70699823,1,125991127,38318430,109205352,0
44373938,70700329,1,132599147,36177641,109205364,0
44386528,70713862,1,129723254,35935362,109217616,0
44435815,70786612,1,138933502,38511810,109268857,0
44436151,70788026,1,126485138,38507066,109273491,0
44436619,70789223,1,128858493,35620488,109273866,0
44455198,70798694,1,126134770,38526132,109299441,0
44456170,70801393,1,138945619,38529873,109283829,0
44457424,70807583,1,137948207,36988687,109303573,0
44457452,70807667,1,138946299,38530923,109301280,0
44457464,70807699,1,133509162,36462593,109302318,0
