risico_id,bet_id
23214922,134461189
23216698,133509162
23217536,134461189
23220715,126047559
23221199,129980619
23221300,134574457
23221802,126004773
23222687,134609294
23222836,134575415
23225500,126005421
23227264,133098356
23227687,126006419
23228023,134559601
23228026,134559601
23228881,138981699
23230361,133875492
23231995,134730820
23232655,129723080
23233148,129400959
23233389,134575415
23233913,134747729
23234035,134707024
23234285,133527087
23234311,133999815
23239349,134747729
23240108,134833657
23240398,126005341
23240401,126005341
23241448,134854553
23241781,134559601
23242405,129723254
23244131,126006419
23244134,126006419
23244137,126006419
23245121,126005913
23246929,126004845
23246932,126004845
23246935,126004845
23246938,126004845
23246941,126004845
23248183,133407818
23248186,133407818
23248262,126005793
23248783,134923547
23248785,126234811
23248807,126004845
23248851,134896949
23250476,126049393
23250476,139581374
23252141,135002651
23252156,135002651
23252165,135002651
23252786,131334153
23253023,126054474
23253026,126054474
23255738,135002294
23256038,126005125
23259161,135077225
23259619,135074768
23259959,126005913
23261009,126005853
23263198,126182629
23265307,135167303
23270170,126380591
23271059,126791642
23271062,126791642
23271065,126791642
23271068,126791642
23271071,126791642
23272573,134461189
23272576,134461189
23272576,139510851
23272777,130185495
23273659,134875376
23273662,134875376
23273665,134875376
23273668,134875376
23273671,134875376
23274523,131620280
23274526,131620280
23274529,131620280
23274532,131620280
23275024,135257434
23278678,126047559
23287885,135612487
23297363,132601448
23297366,135636655
23298454,126212932
23298499,135967142
23298841,135183922
23298893,135803329
23298899,126004865
23298902,126004729
23300128,126049093
23300191,126004865
23304116,126005461
23304119,126005461
23305157,126049093
23308366,135947681
23308369,134559601
23308418,126047559
23308421,135077231
23313110,132753434
23317873,126004865
23318414,136254277
23318417,136254277
23318420,136254277
23318483,135947681
23318486,135947681
23318489,135947681
23318495,136349627
23319914,126129643
23319917,126129643
23319920,126129643
23319923,126129643
23321836,134875376
23322727,131622287
23323688,135803329
23323688,139461001
23323688,140710399
23323762,125970451
23323765,125970451
23323768,125970451
23326228,126004593
23326853,133782921
23332738,136500220
23332762,132599147
23332765,132599147
23333204,126047559
23334022,130533555
23334067,126051139
23335477,125991127
23335477,126004821
23336642,129400959
23337607,126291646
23338607,136539715
23338631,136553767
23338637,136553767
23338640,136553767
23338814,136553767
23338829,136559441
23342447,126088564
23343367,136632880
23343370,129417578
23343370,129417581
23344924,130533555
23344939,130533555
23346028,130533555
23346968,126004757
23347666,130155750
23347772,133647224
23349520,136730326
23349664,133781547
23350559,140710399
23350562,139673282
23350562,140710399
23350585,140710399
23350616,136254277
23350619,136254277
23350622,136254277
23350625,136254277
23352085,126005461
23352412,136254277
23352865,136743859
23355559,126710225
23355562,126710225
23355841,126710225
23357239,135636655
23357239,137149546
23357723,129405278
23359979,135947681
23359982,135947681
23360467,136804423
23362159,126797850
23363312,126004981
23363536,136254277
23363539,136254277
23363983,126021436
23364113,133999815
23365774,136992511
23368945,129256074
23370493,137038429
23370496,137038429
23370499,137038429
23373434,126234811
23373985,130533555
23373988,126119609
23374204,130155750
23379121,126004981
23379127,126004621
23379958,136885552
23379961,136885552
23379964,136885552
23379967,136885552
23379970,136885552
23379973,136885552
23379976,136885552
23379979,136885552
23379985,137076791
23381221,126019248
23382865,137169853
23382868,137169853
23383138,133526964
23383673,137198546
23385304,126047559
23386246,126005901
23386252,126005901
23386909,126005801
23388161,126710225
23389232,126004545
23390416,126047559
23391388,126005325
23391500,126212932
23391503,126212932
23392606,137275486
23392612,137275486
23396266,126485138
23399704,137352728
23403103,126212932
23404204,140710399
23404207,131618151
23404268,126212932
23405530,137244889
23405536,133527087
23406818,137476810
23406821,137476810
23406824,137476810
23408672,126117928
23408761,137374966
23408767,137374966
23409382,131339184
23409385,126005905
23410145,137499443
23412031,126042839
23412034,126042839
23412037,126042839
23412040,126042839
23412121,137533135
23412880,137500256
23412943,137533123
23414899,126019248
23415731,126004865
23416637,132224999
23416862,137619482
23416865,137619482
23416868,137619482
23416871,137619482
23416874,137619482
23416877,137619482
23418430,134730820
23419655,130186098
23419661,126797850
23422819,126018024
23425744,126005897
23425870,137293847
23426051,126004773
23426722,137773480
23427497,137772674
23430205,126005449
23430533,126005405
23431735,126005901
23431766,137857324
23432363,134730820
23434334,136254277
23437477,126047559
23437480,126047559
23437664,126223908
23438329,137847428
23440015,126004429
23440457,137937169
23441781,137937877
23441889,126706697
23442163,137938123
23443389,137375551
23444205,126005421
23446539,126813087
23446735,126714528
23446927,137015422
23447515,126005901
23449479,126055655
23451699,126004757
23452351,126047559
23454084,135183922
23454292,137944960
23454292,139157440
23454750,137827700
23455497,129392205
23456105,132224999
23456107,132224999
23457143,131622287
23457781,125967484
23459029,126004729
23459035,126196187
23460045,134707024
23460095,137937857
23460217,137948207
23461137,130533555
23462157,136628305
23468115,137941611
23468641,126005585
23472605,137352728
23472607,137352728
23472609,137352728
23472611,137352728
23472663,137352728
23474635,136612490
23475885,126693347
23476923,126005853
23477715,134559601
23477736,132597078
23477739,132597078
23477742,132597078
23477745,132597078
23478931,132974720
23478934,132974720
23478937,132974720
23478940,132974720
23479311,125967484
23481591,126004585
23482962,126234811
23483569,137971716
23483572,137971716
23483775,126005909
23484868,137973345
23485314,136992511
23487729,126005901
23488314,137972472
23490585,129240887
23492662,126005909
23492799,126005577
23492799,126047580
23493330,126005125
23497402,133169799
23497405,133169799
23497408,133169799
23498811,137980416
23500611,125967484
23502030,126710225
23502033,126047559
23502036,126047559
23504622,137937851
23504625,137937851
23504628,137937851
23506216,137985880
23506219,137985880
23507034,126132574
23507074,126047559
23507301,137984839
23507874,126714528
23507877,126714528
23507880,126714528
23508408,128861108
23508411,128861108
23508414,128861108
23508549,137983887
23509599,126005781
23510928,133526964
23510931,137988391
23512773,134875376
23514069,126710225
23514357,126047559
23514571,132601448
23516560,137988334
23516563,137988334
23516566,137988334
23518032,126049393
23519533,132601448
23520202,133782921
23521227,126710225
23522254,137995240
23522844,126710225
23522847,126710225
23523177,137995755
23524837,137995755
23524840,137995755
23524843,137995755
23525517,135002651
23525634,126005913
23527323,130533555
23529238,137998842
23530728,137998842
23532291,126004721
23532699,126095219
23537821,137998354
23538115,137980234
23538667,127049529
23538774,131620280
23538777,131620280
23541195,138069111
23541198,138069111
23541201,138069111
23541222,138069111
23541228,138069111
23572752,137149546
23574402,134875376
23574405,134875376
23575026,138088557
23575170,133999815
23575176,133999815
23576424,137015422
23576466,126049393
23576466,126129406
23576466,139388131
23576850,138088557
23576853,138088557
23576916,136559441
23576923,134875376
23576992,132601448
23577949,137015422
23578206,126131035
23578209,126131035
23580352,135077225
23580354,126485138
23580356,126485138
23580382,126485138
23580999,126005325
23587622,126005461
23588424,126047559
23588739,128918358
23589132,126049393
23592512,138183161
23592515,138183161
23593965,126049393
23605914,126119819
23623766,126005869
23623772,126005869
23739014,137149546
23740167,134575415
23749443,138089550
23751876,136992511
23751879,137998842
23751879,137999383
23753454,126049393
23754423,126047559
23754621,137998354
23754624,137998354
23754630,134559601
23756183,126005869
23756406,137998354
23756408,137998354
23756410,137998354
23756412,137998354
23756697,126004565
23756699,126004565
23756701,126004565
23756703,126004565
23757177,126054474
23757942,126049393
23759329,132861822
23759965,126005897
23761204,130533555
23761207,130533555
23761492,126004729
23761498,126004553
23762059,126119819
23762148,126004553
23765667,126005125
23765667,137937877
23766096,138425973
23766112,132871160
23767209,129256074
23767281,126005301
23767467,125926506
23767470,137941611
23767873,138001605
23767876,138001605
23767879,138001605
23767882,138001605
23767885,138001605
23768548,132597078
23768551,132597078
23768625,138086967
23771892,126027116
23771892,138339748
23772291,132999417
23772459,126005901
23773348,130351541
23773941,126004757
23775247,126710225
23777602,126710225
23784105,138543766
23784484,127057424
23784630,138087177
23784633,138087177
23784739,138543766
23784742,138543766
23787585,130155750
23788123,126005913
23788126,126005913
23789755,132717668
23790331,126712901
23790334,126712901
23790337,126712901
23790927,126712901
23790930,126712901
23791231,129878355
23791234,129878355
23791737,126710225
23793759,130564850
23793877,138658420
23797902,126004561
23799288,138339748
23799291,138339748
23799621,138659712
23800717,137149546
23801170,138666408
23801179,138666408
23801232,126710225
23802717,126050951
23803911,126051142
23803911,129395094
23804538,136887535
23804572,138675687
23804575,138675687
23805139,136888234
23805885,138676011
23805946,126005913
23806962,138596110
23807901,126047559
23826547,138659503
23826763,130564850
23826958,138688605
23827582,126485138
23827585,126485138
23827588,126485138
23827698,126049393
23830185,132601448
23831412,126047559
23831424,137293847
23833335,138692289
23833338,138692289
23833347,138692289
23833519,126110487
23834920,126051142
23835184,138339748
23835196,138339748
23835196,139205800
23836260,138691639
23836263,138691639
23836266,138691639
23836266,139338241
23836269,138691639
23836269,139338241
23836272,138691639
23836272,139338241
23836275,138691639
23836278,138691639
23836281,138691639
23836365,126004621
23838516,138691639
23839458,138339748
23840532,138693076
23840535,138693076
23840538,138693076
23840574,138693076
23840577,138693076
23840580,138693076
23841548,126054474
23841550,126054474
23841810,126004749
23841812,126004749
23841814,126004749
23841914,126054474
23841916,126054474
23842898,128680560
23843021,134559601
23843112,126005501
23843114,126005501
23843116,126005501
23843118,126005501
23844804,126004565
23845275,126129406
23848077,138711912
23848125,132078078
23848571,126004965
23848628,137016739
23848836,126055655
23848839,126055655
23849036,126055655
23850126,126712901
23850573,138713442
23851640,126291640
23852493,126485138
23852586,138713442
23852586,138714432
23853315,138709835
23854281,135002294
23854527,138688605
23854574,137477812
23854577,137477812
23854580,137477812
23859777,126291640
23860772,126223908
23861901,129980619
23863662,138721044
23864814,131622287
23865732,126134770
23865735,126134770
23865806,126134770
23867664,126004865
23867667,126004865
23867838,126047559
23867982,132974720
23868096,130740923
23868162,140723028
23868356,126005577
23868356,126047580
23868359,126005577
23868365,126008884
23868368,126047559
23869170,126712901
23871294,136500220
23874620,138727881
23874623,138727881
23874626,138727881
23874629,138727881
23876526,126005885
23877215,134875376
23877363,126005913
23878001,138698385
23878004,138698385
23884821,138733449
23885115,130533555
23885120,129723254
23885838,138754368
23886650,126004933
23886744,126005901
23888652,126004773
23888655,138757292
23892471,138758334
23892653,138089550
23892701,129405290
23892788,138696702
23892791,138696702
23892794,138696702
23892797,138728904
23893382,138696702
23894219,126710225
23894288,138759447
23894463,138759534
23895335,138696702
23895441,126004553
23895441,126047650
23895839,137988394
23896443,138760068
23896446,138760068
23900976,138762969
23901189,138763077
23902373,126008884
23902392,126008884
23903529,137012648
23904335,134609294
23904518,126004773
23904521,138765291
23904696,138714432
23906210,138759534
23906319,138766589
23907329,127072140
23907329,129255915
23907332,127072140
23907332,129255915
23907333,129255915
23909651,126005297
23910926,130053912
23910929,138722055
23911173,138770066
23911481,138770066
23914244,126008884
23914578,126047559
23916465,134923547
23916861,129417581
23916864,129417581
23917920,128861108
23918076,138714432
23918436,126005301
23918532,131835725
23918856,130533555
23919201,137719918
23919210,137719918
23919213,137719918
23920094,138775580
23920097,138775580
23922630,138776226
23922725,138776226
23925456,126005593
23925636,126005325
23926010,126047562
23926011,136804423
23927075,126047559
23928390,137773480
23928396,126049393
23928399,126049393
23929224,126047562
23929874,138721944
23929877,138721944
23930118,131339184
23930121,126005905
23930163,126047562
23931042,126710225
23931107,135947681
23931110,135947681
23931176,126004821
23933847,126005125
23935506,129402065
23941355,128918358
23941685,131622287
23943633,138781532
23945961,138110307
23945964,138110307
23945967,138110307
23945970,138110307
23947737,126710016
23947938,126710016
23947941,126710016
23947950,126710016
23948574,126088564
23948879,138780702
23948882,138780702
23948885,138780702
23949161,126051142
23949956,126051142
23951210,126485138
23951858,134747729
23953047,138811238
24132086,126485138
24132915,129392205
24134703,138723117
24139128,138932427
24139225,138932427
24139413,138935298
24142659,126004565
24142662,126004565
24142665,126004565
24142668,126004565
24143397,125991127
24150895,126134770
24151084,138933502
24153456,138945619
24154431,138946299
24154434,133509162
24155527,129392205
24160659,137999383
24161467,135947681
24163804,136888231
24163807,136888231
24163810,136888231
24163813,136888231
24163813,139673412
24163816,137012648
24163819,137012648
24163825,137012648
24170190,126291646
24170193,126291646
24170196,126291646
24171862,126710225
24176590,126005729
24178260,126234811
24180153,138968793
24182622,126710016
24186093,138974023
24186093,138974032
24186183,138961228
24186195,138968635
24187623,138785441
24187626,138785441
24187629,138785441
24187632,138785441
24187635,138785441
24187651,126051142
24189476,138758058
24190221,126712901
24192483,137999383
24193035,129400959
24194923,131334153
24199515,126119609
24200431,138401091
24200478,126005909
24212217,136632880
24212223,138986563
24212226,138986563
24212229,138986563
24213795,131334153
24213979,126712901
24213982,126712901
24213985,126712901
24223135,129400959
24223138,129400959
24223176,126220603
24223179,126220603
24223182,126220603
24223203,137938825
24223209,126234811
24223212,138991627
24223275,133526967
24224835,138981699
24225444,129417581
24225447,129417581
24226362,137948207
24227289,137938825
24227352,126004597
24227671,137980368
24229854,126005577
24229936,135636655
24229936,137149546
24230490,126485138
24230496,126485138
24231124,126047559
24231447,138999220
24232753,132444258
24234528,129723254
24234531,129723254
24234963,133781511
24237027,126485138
24237198,133781547
24237589,138688605
24239707,137995755
24239707,138000643
24260790,137352728
24260799,128903940
24260802,126004521
24260805,126004521
24260808,126004521
24261409,139001946
24261411,139001949
24261414,139001949
24261949,126712901
24263817,139018422
24264204,138959734
24265500,139019817
24265501,136992511
24266896,138714432
24267049,132601448
24267271,140710399
24267274,140710399
24267621,139001949
24272985,139021521
24272988,139021521
24272991,139021521
24272994,139021521
24273115,139021521
24273705,137016739
24274455,137016739
24274458,138712050
24275106,137016739
24280911,126021436
24281071,131418141
24281083,125926506
24282153,137016739
24282156,137016739
24282223,126813087
24282235,136888234
24282238,136888234
24283114,139030315
24283836,139019028
24283839,138811238
24284499,135947681
24284505,139030861
24284547,139021521
24284550,139021521
24284766,139001946
24285039,134875376
24285042,134875376
24285633,138723117
24285639,138723117
24285667,138723117
24287511,126005909
24287556,126004865
24287625,139019796
24287628,139019796
24287631,139019796
24287634,139019796
24287637,139019796
24288202,126005885
24288406,126047559
24289408,130533554
24289587,140723028
24290913,137654653
24293136,131618151
24295065,126134770
24297483,126004705
24299282,139027543
24299285,139027543
24301124,139001949
24302173,126005385
24302176,126485138
24302617,135002294
24303071,126004705
24303668,138959734
24304606,126042839
24304984,134896949
24306638,126291646
24306836,126005337
24307610,130186098
24308459,126005421
24308459,140509232
24310070,137583736
24310865,136559441
24310871,126004621
24310877,138676011
24312793,129405278
24314290,139019796
24314393,129405278
24314564,129255915
24314564,129256074
24318335,137857324
24318338,126004705
24318341,126004705
24318368,139144636
24318371,139144636
24318449,126717722
24319022,134875376
24319633,126004705
24319636,139116359
24319639,139112998
24319751,126710225
24320518,138986563
24321259,133781511
24322090,139147027
24323896,139147870
24325892,139147027
24326330,139141643
24326750,139114946
24326762,126005913
24326768,139141643
24327950,137654833
24327953,137654833
24329564,139150907
24329803,132753434
24330394,126132034
24332216,126021436
24333100,138776175
24333103,138776175
24333106,138776175
24333115,126485138
24333638,137937877
24334103,126712901
24336734,139152403
24339353,135002651
24339356,134559601
24339440,134575415
24339443,134575415
24340193,126005909
24342679,139144964
24342682,139144964
24344815,126016199
24344818,126016199
24344821,126016199
24345958,131306853
24348440,139141643
24348884,139143668
24349313,126004545
24350237,139144964
24350693,126004905
24350852,138974032
24352274,139182203
24357044,131622287
24359648,138754368
24359651,138754368
24360184,140588300
24360187,140588300
24360190,140588300
24360218,139256623
24361316,139205086
24362765,132996582
24363100,126129406
24363100,139003458
24363494,126129406
24363497,126129406
24363503,126129406
24367930,126706697
24367933,126706697
24367936,126706697
24368197,126005577
24368449,138718989
24370306,126005125
24370306,137937877
24370628,126710225
24371515,139152403
24372733,137998842
24372733,137999383
24373124,139262516
24373262,126047562
24374794,131334153
24375575,126005901
24376855,137938123
24377737,138543766
24378091,126291640
24378143,136992511
24380153,139262849
24380156,139262849
24380695,126005577
24380698,126005577
24380701,126005577
24381257,126005577
24381260,126005577
24381263,126005577
24382151,139263070
24382154,139263070
24382157,139263070
24382160,139263070
24382619,139262849
24383065,126005577
24383068,126234811
24383156,139157440
24383695,139265470
24385843,139270204
24386201,132224999
24387856,137980416
24388286,139277591
24388691,131622287
24389606,139278746
24389612,126005737
24390283,139150907
24390283,139279885
24390337,139208591
24391043,126004865
24392114,137995269
24392117,137995269
24392120,137995269
24392156,139262849
24396253,139277591
24396256,139277591
24396259,139277591
24397085,139279367
24397181,137772674
24397184,137772674
24397627,132604667
24398065,137999383
24398293,126017715
24398296,126017715
24398299,126017715
24400613,139261172
24400898,138961228
24402779,139030315
24402782,139030315
24402785,139030315
24402788,139030315
24403889,139288247
24403892,139288247
24403895,139288247
24403978,140584160
24403981,140584160
24403984,140584160
24404236,137995269
24405161,137015422
24406727,126710225
24408035,126005869
24409367,133526964
24409876,139292003
24409982,139291420
24412301,130186098
24412457,126005901
24413681,126004905
24414086,139277722
24415451,139258234
24416002,139278560
24416090,139205800
24416441,139293512
24419756,139295917
24419759,139295917
24419768,139295917
24419936,139277603
24420601,139279367
24420997,136884698
24421000,136884698
24421003,136884698
24421465,129402065
24421748,138714432
24422977,139293848
24423049,126049393
24423442,126049345
24424333,139291168
24424336,139291168
24424339,139291168
24424342,139291168
24424724,139262849
24428165,130533554
24428165,139208507
24428420,139301839
24428480,130155750
24428597,129255915
24428600,129255915
24429154,139298807
24429257,139001949
24429260,139001949
24429263,139001949
24430082,139301839
24431066,139001946
24431075,139302569
24431078,139302569
24431081,139302569
24431165,139303115
24431642,130533554
24432479,139303862
24432482,139303862
24432485,139303862
24432623,139001946
24432998,139283609
24433261,138086970
24433361,139303004
24434921,137948207
24436696,139277722
24436696,139341286
24437126,126291640
24438349,139307437
24438500,126004705
24439106,126004865
24440453,132871160
24440456,126004565
24442016,126004773
24442019,126004773
24442022,126004773
24443051,135947681
24443492,139310317
24443945,139293904
24443948,139293904
24443951,139293904
24443954,139293904
24443978,131564087
24444167,139205800
24444170,139205800
24444185,139299767
24444188,139299767
24444194,139299767
24444230,139299767
24444232,126005781
24444235,126005781
24444238,126005781
24445805,137032660
24445808,137032660
24445811,137032660
24445817,137032660
24446948,135001250
24447713,139312985
24448879,139262849
24449627,137995269
24449630,137995269
24449698,139307437
24449701,139307437
24449704,139307437
24449707,139307437
24450443,139314733
24452069,139315861
24452288,126005577
24453011,137938825
24453037,139311350
24453223,139314629
24453266,126005577
24456160,139306474
24456163,139030315
24456166,139030315
24456869,129400959
24456902,139318114
24456908,139318114
24456920,139318114
24457061,126006419
24457061,140710399
24457559,139319543
24458642,137939953
24463094,135002651
24463097,135002651
24464779,140710399
24465856,139321027
24466115,139319543
24466118,139319543
24466121,139319543
24466124,139319543
24470030,126004713
24471017,126019252
24473051,139299767
24473054,139299767
24473837,131622287
24474653,139323541
24474826,132224999
24474919,139324579
24474938,138728904
24474986,126004713
24477385,139325948
24477593,137032660
24477662,139325948
24481175,139327282
24482566,136992511
24482942,139321027
24482945,139321027
24482948,139321027
24483461,139277591
24486302,126008884
24488501,139324178
24488504,139324178
24489223,133782921
24489331,139330711
24493690,138780182
24493895,135001250
24493901,135001250
24495260,139331324
24496040,126005421
24496465,139331324
24497009,129400959
24499216,139336163
24499766,137032660
24501029,129256074
24501032,135803329
24501173,126005577
24501173,126047580
24501311,126004593
24501349,139338241
24501352,139338241
24501355,139338241
24501413,129723254
24507061,126047562
24507061,139309289
24507064,126047562
24507064,139309289
24507067,139309289
24507070,126047562
24507070,139309289
24507073,139309289
24509495,137995269
24510407,140710399
24510410,140710399
24510425,137998354
24510437,126005577
24510614,126050951
24511468,139342138
24511471,139342138
24511474,139342138
24511477,135002651
24512423,139324579
24513595,126054474
24514190,139336843
24515503,126004833
24515948,139324579
24517192,126005901
24517358,139345040
24518800,139260746
24518803,139260746
24518815,139346123
24518818,139346123
24518821,139346123
24518824,139346123
24518827,139346123
24518830,139346123
24518833,139346123
24520202,126004833
24521504,139324579
24525119,126004905
24525122,126005901
24525125,126005901
24525665,139277722
24526780,126005781
24528166,126310988
24528314,126005185
24528563,139346813
24528704,138811238
24529061,139351598
24529595,139349954
24530750,139352710
24530753,126797850
24531250,126005013
24531251,139351598
24531254,139351598
24531950,139352354
24532193,139324178
24532195,139354390
24535660,139336843
24536828,139279367
24536830,139279367
24536866,126405460
24536869,126405460
24537008,139352033
24537857,126813087
24538169,139352033
24538349,139341286
24539012,138339748
24540704,139325042
24540707,139325042
24540857,138729921
24541457,126005901
24541472,136632880
24541690,136254277
24543299,139354460
24543302,139354460
24543305,139354460
24543308,139354460
24544553,139309289
24544556,139324579
24546173,139380094
24546215,136632880
24546271,138183707
24546274,138183707
24546710,138183707
24546713,138183707
24547760,139381121
24547832,129214221
24548711,138709835
24548714,138709835
24548717,138709835
24549182,139345040
24549185,139381595
24549205,139354390
24549400,139381097
24549412,139304567
24549940,139381595
24550729,139352354
24550732,139352354
24550735,139352354
24550738,139352354
24550741,139352354
24550982,139277591
24552013,140723028
24552016,140723028
24554437,138780182
24554446,139384328
24554446,139386050
24555793,139384328
24555796,139384328
24555799,139384328
24555802,139384375
24555805,139384375
24555806,139384375
24558628,139324579
24558941,139745899
24558941,140723028
24558944,139386250
24560669,126310988
24563618,139281001
24565394,139389293
24566258,139270204
24566335,139389988
24566522,139344785
24566537,139345040
24567308,137032660
24568660,126710225
24568811,126005461
24568814,126005461
24570911,138688605
24570971,139352654
24571160,137980234
24571163,137980234
24571172,137980234
24571708,139345040
24571711,139345040
24571724,139345040
24571733,139345040
24571886,129400959
24572254,137998354
24572330,139392605
24573962,139393639
24573965,139392605
24574622,126234811
24574652,126005337
24575054,139341286
24575443,126710225
24575449,139351598
24575455,126005909
24575458,126005909
24575461,126005909
24575537,139279367
24576686,126710225
24576689,126710225
24577819,126128227
24577822,126128227
24577840,139345040
24578021,126004773
24579715,132753434
24579737,126047650
24579740,126047650
24579743,126047650
24580153,133781547
24581171,133781547
24581173,126131035
24581450,137998290
24581602,126131035
24582899,126004621
24584302,126047559
24584305,126047559
24585992,139398395
24586343,137375551
24586987,138676011
24587239,139384834
24587738,139402094
24589400,137375551
24590300,139403695
24590687,139390741
24591499,139402780
24592003,137948207
24592570,139345040
24592583,139301839
24593941,139399019
24594505,126050951
24594508,140584160
24594520,129240887
24594530,139354478
24594533,137938825
24595409,126223908
24595874,137654653
24597085,137995755
24598811,130007094
24604367,126004905
24604421,126005125
24604421,126054474
24604445,126005421
24604919,139303862
24604922,139303862
24605245,126054474
24605245,126120281
24607142,126710225
24609673,139354390
24609676,139354390
24609679,132602502
24609691,139415980
24609694,139415980
24609697,139415980
24610129,139414339
24610135,139414339
24611540,128875392
24611816,139398518
24612838,139001946
24613385,126005901
24661892,139324579
24662165,139453732
24662168,135077225
24662696,134875376
24664715,139279367
24664832,139292003
24665767,139455785
24665773,132602502
24665809,139455626
24665933,126710225
24666371,138959734
24667763,126706697
24667772,129395094
24667849,139416178
24667855,139416178
24668140,126234811
24668378,139414339
24668483,126709869
24669110,139454672
24669143,126004833
24669956,139279367
24670103,126710225
24671708,139459226
24671711,139459226
24671714,139459226
24672695,129715944
24673145,129715944
24673172,131622287
24673199,139511286
24673463,126710225
24675469,126129574
24675472,126129574
24675475,126129574
24678122,138723117
24678125,138723117
24678128,138723117
24678137,138723117
24678611,126291640
24678611,139463222
24678614,126291640
24680045,138982873
24680045,139380577
24680708,138968635
24680903,140723028
24682673,139404737
24683479,126710225
24683519,139144636
24684544,139465382
24684572,139461001
24684575,139461001
24684578,139461001
24684581,139461001
24684584,139461001
24684587,139461001
24684590,139461001
24684605,126709869
24685385,139319794
24685388,139319794
24685391,139319794
24685394,138086967
24685988,139307437
24686558,126004429
24688519,126710225
24689086,130186098
24689213,126004429
24690494,138698385
24690497,138698385
24690500,138698385
24690503,138698385
24690506,138698385
24691805,139461001
24693268,129395337
24693341,137988394
24693356,139319774
24693359,139319774
24693362,139319774
24693365,139319774
24693473,137988394
24694589,139319794
24696155,126485138
24696823,139330522
24697211,139473575
24697462,129395094
24698753,134730823
24698971,139262849
24699937,139263070
24700981,139475129
24702154,139205086
24703052,139268699
24703670,139268699
24703673,139268699
24703679,134559601
24705004,137016739
24705338,129402065
24707608,139478741
24714509,136888231
24715955,139319774
24715955,139464128
24717691,139315861
24719585,139319774
24719585,139464128
24719810,139019028
24720911,126709869
24720929,139464128
24720932,139464128
24721552,139486922
24721868,139486864
24721912,128861108
24721915,128861108
24722603,139487411
24722606,139487411
24722749,139478741
24722752,139478741
24722755,139478741
24723092,134875376
24723272,139487723
24723272,139760985
24723740,139345040
24724354,139468745
24724487,139487411
24724490,139487411
24724493,139487411
24724496,139487411
24724502,139487411
24724622,132597078
24724871,129395337
24724991,126710225
24724994,126710225
24725497,139298807
24725500,139298807
24725503,139298807
24726443,139488985
24729124,139490707
24730937,126701726
24731515,126701726
24731716,138975430
24731783,139354487
24732698,139492978
24732701,139492978
24737309,139307437
24738938,137583736
24738941,137583736
24738953,130185495
24738995,139486123
24739000,139345040
24739010,138999220
24739556,139494865
24739625,136888231
24739628,132996582
24739631,132996582
24739637,138696702
24739715,139487411
24739718,139487411
24739721,139487411
24739727,139417054
24741580,139498169
24741580,139807131
24741998,127072140
24742516,139417054
24742586,139487411
24742835,139498327
24742841,132999417
24743630,139486123
24744458,135002651
24744461,135002651
24744464,139489112
24744467,139489112
24744470,139489112
24744473,139494865
24745420,139417054
24745423,139417054
24745426,139417054
24745559,138709835
24745562,138709835
24745787,129405278
24746484,139468745
24747608,139468745
24747748,139487411
24747926,138975430
24748357,137772674
24748360,137772674
24748864,139498973
24748867,139498973
24748870,139498973
24749393,139502023
24749792,126050951
24749798,129395337
24750484,126005577
24750487,126005577
24750713,139341286
24751423,130533555
24751820,139504505
24751823,139504505
24751826,139504505
24752168,126710225
24752831,135947681
24752984,139277591
24753058,136888231
24754066,139499612
24754068,139499612
24754080,139505623
24755178,126095219
24756579,134875376
24757341,139508202
24757500,126050951
24757815,139493617
24758628,139507254
24759900,129791787
24759903,129791787
24759906,129791787
24760044,139506277
24760176,126005421
24760179,139417054
24760814,139341286
24761090,129791787
24761105,139509812
24761108,139509812
24761111,139509812
24761114,139509812
24762402,126004461
24762405,139510766
24762408,139483444
24762710,139512474
24763568,139487411
24763571,139487411
24763815,139262852
24765008,139345040
24766373,139415980
24767225,139511781
24767228,139511781
24767231,139511781
24768003,138712050
24769394,139502714
24771702,139416178
24771705,139416178
24771711,139416178
24773982,126088564
24778389,139521183
24778524,139521438
24778530,139461001
24779156,126008884
24779334,126710225
24779373,129791787
24779453,139487411
24779640,132753434
24779640,139522320
24779666,139522320
24779669,139522320
24779672,139522320
24779675,139522320
24779678,139522320
24779681,139522320
24779683,139522320
24779686,139522320
24779689,139522320
24779692,139522320
24779988,134461189
24780000,134461189
24781899,139494191
24782742,139510836
24782745,139510836
24784701,139524806
24784704,139524806
24786023,130533554
24787014,134461189
24787773,126005901
24787776,126005901
24787856,133644765
24788958,133736873
24789297,126005273
24789300,126005273
24789308,139527900
24789360,126049093
24790542,139483619
24792039,139380577
24792039,139581374
24793803,134461189
24794400,139144636
24794861,126005273
24796731,139532550
24798123,139393639
24799617,139499888
24799617,139499912
24799620,139416178
24800924,138724263
24801516,138780182
24802236,139535720
24802239,139535720
24802242,139535720
24802245,139535720
24802248,139535720
24802314,126405460
24802317,126405460
24802488,126027116
24803322,139352555
24803325,139352555
24803328,139303862
24803555,139352555
24803604,135074389
24803820,126709869
24806145,138770066
24807782,139380577
24808491,126027116
24809465,139141643
24809526,126710225
24809535,139539612
24809559,139380577
24810048,139509669
24811133,126005577
24811905,133169799
24814221,139514103
24815286,139019817
24815304,139496654
24815307,139496654
24815310,139496654
24816554,138723117
24816582,139527876
24816786,139380577
24816789,139380577
24817005,139401928
24817017,139401928
24818135,139393639
24818138,139393639
24819920,136888231
24819923,136888231
24819929,136888231
24820392,126710225
24820407,139493885
24821612,132750666
