contract_id,risico_id
36041207,20988076
36041210,22666517
36041477,23074716
36042080,22674428
36042080,22674431
36042083,22674434
36044048,26173495
36045617,22793790
36045617,22793793
36048207,22708337
36048207,22708340
36048207,24397627
36048323,26145753
36052443,23918532
36061809,22688598
36061812,22688601
36061812,22688604
36062915,22689596
36062915,22689599
36062915,22689602
36062918,22689608
36063002,26118739
36063053,21690842
36064619,26107957
36065360,23298499
36065735,23069409
36069417,22696052
36069608,23095301
36069608,23095304
36069608,23095307
36069800,26107957
36070002,23099862
36070031,22697294
36071516,22803185
36071516,22803188
36071519,22803191
36072429,22705862
36072429,22705865
36072677,22699271
36073607,22699301
36074426,22723265
36077481,23456105
36077481,23456107
36078233,26174395
36078588,22703600
36079070,22788221
36079115,22788221
36079124,22774422
36079724,22773900
36079724,22773903
36080031,22594056
36080075,20776472
36080391,22709309
36080391,22709312
36080772,24915078
36081903,22706871
36082331,22710302
36082526,22790729
36084413,22790729
36085676,26168831
36086729,22710302
36086735,22710302
36086840,22813041
36088584,22738899
36088584,22738902
36099338,22805361
36099338,22805364
36099834,22724366
36100373,22735820
36111668,22737999
36111767,23477736
36111767,23477745
36114374,22813041
36114377,22813041
36116522,26119998
36116942,22740276
36118694,22741982
36119909,22749021
36126998,22776149
36127280,22749404
36127280,22749407
36127283,22749410
36127379,22768986
36127379,22768989
36127976,26174179
36127988,23787585
36128000,23103912
36128000,23103915
36137346,22802177
36137346,24378091
36138254,23113479
36138254,23113482
36139175,22760892
36139262,22761005
36139479,22761146
36139676,26148074
36139679,26148074
36143990,23789755
36144735,23888652
36145775,22769648
36145781,22769654
36145784,22769657
36145871,22773968
36146763,22903493
36146910,22667478
36146910,22772633
36147903,22789256
36147917,22357425
36147983,22903091
36148802,22774422
36150538,24329803
36150653,23773348
36150659,22774082
36150770,22774223
36151023,22902455
36151226,23067839
36152984,22776152
36152987,22776158
36153749,22789097
36153879,26174449
36154988,22773968
36155363,22778606
36155396,22778606
36155396,22778609
36155402,22778618
36157970,22781171
36157973,22781174
36157973,22781177
36158141,22947954
36158141,22947957
36158141,22947960
36158141,23097260
36166793,22789224
36167583,20713997
36169796,26169251
36169958,23759329
36172910,22794794
36175353,22798473
36176855,23580356
36177153,23478940
36177641,22815375
36177699,22903700
36178082,22808528
36178562,23789755
36181430,23507874
36185652,22805343
36187610,22984455
36189257,22812951
36190592,22808552
36190595,22808555
36190601,22808561
36190601,22808564
36190610,22808573
36190625,22808588
36190628,22808591
36190628,22808594
36191412,23250476
36191564,23274526
36192806,20713681
36192806,22810364
36192806,22810367
36192806,22810370
36192812,22810379
36193082,26173609
36194139,22811811
36194609,24473837
36194957,22812611
36196745,22805343
36197021,22814690
36197021,22814693
36197021,22814696
36197021,22814699
36197024,22814702
36274679,22902398
36275291,22902195
36293690,23068322
36294113,22902428
36294113,22902431
36294116,22902434
36296516,23169088
36297986,22947942
36297986,23784484
36298490,23092248
36299160,26171655
36345042,22947891
36345042,22947894
36345048,22947897
36345054,22947903
36345063,20776756
36345102,22947954
36345102,22947957
36345105,22947960
36345108,22947963
36345108,22947966
36345227,23068346
36345227,23068349
36345227,23068352
36345227,23068355
36381704,26168647
36381855,22984530
36381906,22984251
36381906,22984254
36381912,22984248
36456948,23071355
36456977,26168937
36458204,23055335
36458204,23055338
36458204,23055341
36462368,23059751
36462593,24154434
36462920,23059718
36462920,23059724
36462953,22654593
36463034,23059853
36463049,23059874
36463052,23059877
36463136,23059982
36463145,23059994
36463439,26049217
36465959,23062397
36466046,23248183
36477494,23067839
36477602,23129953
36477602,23129955
36477980,23068334
36478124,26171361
36479141,26006070
36480638,23261009
36482577,23077694
36484740,23074716
36484740,23074719
36484743,23074722
36484749,23074725
36484749,23074728
36484755,23074731
36485018,26173684
36485274,23076246
36486441,23087546
36493853,23347772
36493859,23083244
36493950,23099880
36494331,23083695
36494381,23088332
36496358,23298902
36496785,23091327
36498693,23087549
36498717,24223275
36498788,23087552
36498797,23087555
36498797,23087558
36499526,20776756
36499532,23087564
36499538,23087567
36499544,23087570
36499544,23087573
36499581,23404207
36503994,23087567
36504009,23087567
36504255,26174397
36504282,23091687
36504771,23109456
36504836,23092251
36506228,23833519
36506240,23093546
36506484,26118739
36506643,23094339
36507168,23094306
36507171,20714065
36507171,23094309
36507171,23094312
36507171,23094315
36507177,23094324
36507180,23094327
36507180,23094330
36509421,23101602
36510275,23096372
36510275,23096375
36510281,23096378
36511652,23409385
36511755,23409385
36511922,23097947
36511922,23097950
36512019,23297363
36512367,23199571
36512367,23199574
36512367,23199577
36512367,23199580
36512367,25818919
36512367,26010898
36512403,23100690
36512745,23326853
36513533,23805946
36514248,23129985
36515565,23102571
36516308,23102399
36516311,23102408
36518709,26174363
36518709,26174365
36518835,26174429
36518853,23104800
36518853,23104803
36520602,23230361
36521282,26168652
36522783,23108532
36525003,23110674
36525386,25180941
36525389,23118285
36525389,23118288
36525392,23118297
36525809,23112372
36526428,26173686
36527355,26173688
36529196,23116053
36529196,23419655
36529728,26174199
36529788,26174197
36530030,23165644
36531993,23117475
36544962,23129975
36544962,23319914
36544962,23319917
36544962,23319920
36544962,23319923
36658814,23228881
36659035,23446539
36662596,26120042
36666166,23220715
36690593,23199037
36690982,23197783
36692369,23199028
36693644,23910926
36693653,23208301
36694937,24288202
36694940,23201572
36697016,23203352
36699092,23205506
36703279,22579269
36703708,23214521
36703708,23214524
36703717,23214922
36703720,23217536
36703726,23272573
36703753,26174343
36703771,26174341
36703777,26174335
36703780,26174337
36703783,23272576
36704458,23242405
36704458,24234528
36704458,24234531
36704755,23244131
36704755,23244134
36705586,23212364
36710455,23441889
36710662,23843021
36713386,23221300
36713969,23740167
36713969,24339440
36713969,24339443
36713978,23233389
36714997,26174151
36715058,23221199
36715535,23227687
36716504,23904335
36717692,23227687
36718486,23244134
36719038,23246938
36719041,23246941
36719053,23246932
36719056,23248807
36719065,23246929
36719888,23575176
36721111,23227264
36721684,23227687
36722029,23228026
36722711,26173690
36722746,23460045
36723488,23405536
36725831,23231995
36727999,23951858
36728379,20915207
36729647,20713817
36732299,23253023
36732299,23253026
36733135,23240108
36733228,26169249
36735448,23241448
36737551,23273665
36737557,25835830
36737563,23877215
36737566,24285039
36737572,25810357
36738788,23244137
36739331,24304984
36739670,23245121
36739963,23245121
36741815,23248785
36741815,23373434
36741970,23246929
36741973,23246932
36741973,23246935
36741976,23246938
36741979,23246941
36742391,23248783
36742763,26174353
36743267,23248262
36743845,23248807
36746000,24446948
36746009,24446948
36746282,23252156
36746285,23252165
36746315,23252156
36746378,23252165
36746543,23252141
36746552,25958225
36746624,22632180
36746624,26148202
36746624,26148204
36747857,23252786
36747871,23252786
36749302,26174329
36749305,26174323
36749896,23478937
36749905,23478931
36749905,23478934
36750991,23255738
36751307,23256038
36752905,23259619
36753413,23259161
36755044,24446948
36755201,23259959
36756501,23265307
36756501,25209958
36756833,23261009
36758941,23263198
36786010,23248807
36787532,23275024
36787771,26171685
36787924,26172080
36793445,23271059
36793445,23271062
36793445,23271065
36793445,23271068
36793445,23271071
36793445,25811848
36793445,25876431
36793495,23278678
36794140,23272777
36796927,23274523
36796930,23274529
36796930,23274532
36800848,26171801
36805246,23287885
36813704,23298893
36815951,23298899
36819530,23308366
36819533,23308366
36819541,23308366
36819547,26173735
36822274,23298841
36823411,23305157
36826735,23318489
36826735,23931107
36826735,23931110
36832174,23308421
36832297,23322727
36837242,23317873
36837703,26169001
36840896,23334022
36842879,23318414
36842879,23318417
36842882,23318420
36842936,23318495
36844027,23326228
36845320,23321836
36846823,23333204
36847622,25089180
36847678,23323762
36847681,23323765
36847681,23323768
36850529,23335477
36852757,23363536
36852757,23363539
36855325,23332738
36855349,23332762
36855349,23332765
36855991,23334067
36856556,25240380
36858853,23337607
36858872,23338607
36859592,23338814
36860161,23338637
36860161,23338640
36860164,23338631
36860278,26168833
36860615,23576916
36862232,23343370
36862981,26148469
36863050,23342447
36864281,23343367
36865592,23522844
36865592,23522847
36866752,23344924
36866755,23346028
36866764,23334022
36866767,23344939
36870604,26172094
36870616,26172076
36870946,23408672
36871117,23349520
36871225,24580153
36871267,26172094
36871273,26172098
36872192,23350559
36872192,24267271
36872192,25272873
36872215,23350585
36872264,23350616
36872264,23350619
36872264,23352412
36872267,23350622
36872270,23350625
36872788,26049217
36873235,23352865
36875297,26169007
36876457,26148827
36877622,23360467
36877655,23355841
36877699,26173495
36879247,23357239
36879734,23357723
36881353,23926011
36882080,23373988
36883639,26100818
36884459,23363983
36884851,26173799
36884857,26148327
36885704,24751423
36885710,23761204
36886855,23379964
36886975,26173840
36887377,23408672
36887377,26172090
36887422,23474635
36888667,23365774
36889090,26173795
36890917,23404204
36892015,23368945
36892123,26001387
36892798,23390416
36893761,24886337
36893770,23370493
36893770,23370496
36893773,23370499
36897202,23381221
36897229,23374204
36897685,23918856
36899107,23414899
36901324,25239541
36901892,24310871
36901966,23382865
36901966,23382868
36902458,20713957
36902458,23797902
36903122,23379985
36903301,23379958
36903301,23379961
36903304,23379964
36903304,23379967
36903304,23379970
36903307,23379973
36903310,23379976
36903310,23379979
36904552,23385304
36906239,23383673
36906248,26149125
36906251,24409367
36909556,23386246
36909559,23386252
36909635,23925636
36910577,23386909
36911989,23388161
36912664,23391500
36912664,23391503
36912881,24984899
36913736,23396266
36914329,26149113
36914563,23392606
36914689,23392606
36914689,23392612
36914704,23392612
36917020,24909036
36917023,23392612
36920314,20990331
36920374,23425870
36923158,23472605
36923158,23472607
36923158,23472609
36923158,23472611
36923158,23472663
36923158,24260790
36923690,23404268
36923890,23443389
36923890,24586343
36923935,23462157
36924977,23399704
36925174,20779249
36925403,20713953
36930311,23425870
36931378,23405530
36931987,23408761
36931988,23408767
36932783,23406818
36932783,23406821
36932786,23406824
36933274,23412031
36933289,23412034
36933298,23412040
36933307,24304606
36935258,23410145
36935335,23409382
36935338,23409385
36935339,26148787
36938146,23412943
36938155,23412121
36938986,23412880
36942170,23415731
36942838,23416637
36943259,23416862
36943259,23416865
36943259,23416868
36943259,23416871
36943259,23416874
36943259,23416877
36944588,23418430
36945271,23422819
36947053,24290913
36947077,26149171
36947392,26153449
36948176,23454750
36949987,24828711
36950483,23502033
36950483,23502036
36950797,23434334
36951439,26017808
36953258,23427497
36953411,23426722
36956902,23430533
36958153,23438329
36958255,23112372
36958255,23298841
36958789,23431766
36959213,23431735
36959213,23487729
36959537,23432363
36960227,26148939
36960242,24163816
36960245,24163825
36966289,22352013
36967749,23440457
36968013,23440015
36969271,23504622
36969271,23504625
36969271,23504628
36969277,23460095
36969407,23441781
36969407,23765667
36969983,24376855
36970075,22902398
36970597,23449479
36971237,23454084
36971561,24760176
36972115,23576424
36972115,23577949
36972115,26148969
36972609,23576424
36972609,23577949
36972609,26148969
36973759,23446927
36973781,26149007
36973789,23446735
36975503,26149420
36975515,23447515
36975587,26148469
36976499,23468115
36976539,26148935
36976547,24163825
36976551,26148939
36978149,23451699
36980401,23068334
36981059,23452351
36981781,23459035
36981945,26168847
36982965,23454292
36983652,25293342
36984889,23457143
36986793,23461137
36987181,23532699
36988003,23085788
36988003,23761492
36988687,23460217
36989433,23476923
36989435,22584582
36989583,23578206
36990269,26149459
36990277,26149465
36999263,23474635
37002447,24178260
37002825,23477736
37002825,23477739
37002825,23477742
37002828,23477745
37002831,25204275
37002877,24163819
37003227,24431642
37007340,23483569
37007340,23483572
37007340,25749675
37008361,25887836
37008361,25887838
37008699,25298613
37008720,23483775
37009161,26149494
37010391,23484868
37010823,23485314
37011700,23507074
37011762,22789256
37011768,22903091
37014282,26169063
37014955,23297363
37015434,24229854
37015449,23868356
37016143,24594520
37017400,22772633
37017517,26153306
37018332,23492799
37018336,23492662
37018743,25829110
37019164,23576466
37019167,23757942
37019331,26171695
37019718,23500611
37022977,23497402
37022977,23497405
37022980,23497408
37023321,26171699
37023493,23498811
37024935,26153143
37024941,26153143
37027014,23508414
37027017,23508408
37027020,23917920
37027932,23502030
37027938,22217607
37028412,23538115
37029807,20713997
37030189,23514357
37030426,23507301
37030438,23507301
37030728,23508549
37031004,26173582
37031010,26173582
37031175,26151198
37031700,26173555
37032067,23506216
37032073,23506219
37032528,23507034
37032622,26171695
37033512,23507874
37033512,23507877
37033518,23507880
37035636,26173785
37036981,23516560
37036981,23516563
37037019,23510931
37037317,26151222
37037379,23510928
37038870,23841810
37038931,23830185
37038931,24842445
37039248,26149420
37040553,23514069
37040712,23060567
37040712,24287511
37040712,24839856
37041175,23514571
37042203,23849036
37043200,23516566
37043442,23527323
37044595,23518032
37046569,25992676
37047282,23521227
37048582,23522254
37049098,23525517
37049230,26153096
37049493,23523177
37049505,26151249
37049514,23524837
37049514,23524840
37049514,23524843
37051372,23525634
37051378,23524837
37051378,23524840
37051381,23524843
37052299,23576424
37053493,23754621
37053493,23756406
37053493,23756408
37053493,23756410
37053493,23756412
37054002,23754621
37054002,23756408
37054054,23383673
37054107,23527323
37054779,23751879
37055094,26173429
37055094,26173431
37055094,26173433
37055094,26173435
37055094,26173441
37055103,23580382
37055109,23827582
37055112,23580354
37055427,23538774
37055427,23538777
37055695,26151245
37055953,23529238
37056295,26105827
37058758,26151311
37059081,23532291
37059955,23767873
37059955,23767876
37061164,23588424
37145707,23537821
37151598,23851640
37158714,23514357
37158933,23605914
37159473,23541195
37159473,23541198
37159476,23541201
37159482,23541222
37159485,23541228
37185675,23791737
37186092,23574402
37186209,23572752
37186297,23768625
37186426,26151421
37186432,26151423
37186438,26149117
37186449,23754621
37186449,23754624
37186449,23756408
37186701,26100689
37186746,23574405
37188387,23575026
37188619,22665285
37190220,23576923
37190565,23576850
37190565,23576853
37190652,23576992
37190889,23739014
37190983,26171707
37191691,26151436
37191756,26151439
37191774,26151445
37191811,23577949
37192083,23593965
37192086,23589132
37192107,26107130
37287987,23941355
37288065,26173495
37289060,23784630
37289060,23784633
37291167,22749404
37291167,26174469
37293110,23592512
37293113,23592515
37312878,23768548
37312878,23768551
37313238,23753454
37314414,26151471
37314539,23761204
37314539,23761207
37386579,26171488
37396028,23757942
37399212,23580354
37402574,25765771
37404993,26118653
37405068,23751876
37405596,26171361
37407110,23790334
37407110,23790337
37407300,24339356
37409039,24696155
37409811,20713725
37409811,23623766
37409811,23623772
37409811,23756183
37409811,26054407
37409811,26054409
37409811,26054411
37410662,26151493
37410664,26151493
37410666,26151493
37697586,24200431
37738482,23759965
37739049,25272867
37739049,26039648
37820374,23761204
37820374,23761207
37822174,26171707
37822465,20715029
37824013,26174427
37825959,23767209
37826004,23766096
37826011,23766112
37826944,26173415
37826944,26173417
37826944,26173419
37827213,23767281
37827285,23767467
37827294,23767470
37827381,20773092
37827841,23767879
37827841,23767882
37827844,23767885
37827930,24223138
37828833,23793759
37831110,23773348
37831414,23771892
37832247,23772291
37832259,24742841
37832259,24910707
37832268,23772291
37913013,23772459
37913013,23886744
37914495,23773941
37996540,23775247
37996740,20814758
37996740,20904605
37996740,21661934
37996740,22511976
37996740,22605794
37996740,22737999
37996740,23386246
37996740,23386252
37996740,23431735
37996740,23447515
37996740,23487729
37996740,23886744
37996740,24375575
37996740,24517192
37996740,24525125
37996740,24541457
37998474,23777602
38006796,23784739
38006796,23784742
38006799,23784105
38007585,26151501
38007657,23848125
38009587,24537857
38010267,23788123
38010267,23788126
38010426,23848125
38010546,23449479
38010549,23806962
38014453,23790331
38044395,23790927
38044401,23790930
38051470,23791231
38051470,23791234
38125843,24675475
38157868,23793877
38161626,23827585
38161632,23827588
38162698,26151515
38162701,26151515
38163081,23799621
38163580,24513595
38163591,23799288
38163597,23799291
38164165,23803911
38164200,23800717
38164699,23826547
38165040,23793877
38172100,23801170
38172109,20773182
38172109,23801179
38172159,23801232
38173539,23802717
38174880,23805946
38175006,23804572
38175006,23804575
38175186,24187651
38175277,23804538
38175642,23805885
38176131,24282235
38176137,24163804
38176168,23805139
38176173,26113018
38177973,23806962
38179017,23807901
38199357,24237589
38199367,23826763
38199429,23831424
38199705,23827698
38200501,23868368
38202582,24675469
38202582,24675472
38204145,23831412
38204251,26148831
38204410,23842898
38204784,23838516
38204787,26151588
38204802,23836275
38204802,23836278
38204832,23836260
38204832,23836263
38204841,26151629
38204847,26151620
38204853,23836281
38204856,26151592
38206017,23833335
38206026,23833347
38206158,23833335
38206158,23833338
38206167,23833347
38207943,23835196
38208193,23835184
38208292,20779249
38208891,22903388
38209620,23836365
38209620,26027432
38211540,23839458
38211705,23841548
38212602,26151526
38212626,23841810
38212678,23841810
38212722,23840532
38212722,23840574
38212725,23840535
38212725,23840577
38212728,23840538
38212728,23840580
38212734,23895335
38213332,24160659
38213332,24372733
38213332,24398065
38213658,23841548
38213658,23841550
38214016,23841810
38214016,23841812
38214018,23841814
38214136,23841548
38214136,23841916
38214273,23859777
38215390,23843112
38215390,23843114
38215390,23843116
38215390,23843118
38215484,26172236
38215484,26172238
38215484,26172244
38215484,26172246
38215484,26172323
38215484,26172351
38215484,26172363
38215484,26172375
38215484,26172377
38215484,26172379
38215484,26172381
38215484,26172383
38221961,23853315
38221967,24745559
38222775,23845275
38222775,24363494
38224091,23853315
38226284,24288202
38226612,23848077
38226840,23848571
38227283,23848628
38227476,23848836
38227476,23848839
38227676,23849036
38228520,23869170
38229341,23827585
38229600,23850573
38230257,23852493
38231100,26151662
38231103,26151662
38231490,26151768
38231565,23852586
38231784,22508192
38233215,23854281
38233622,23854574
38233622,23854577
38233625,23854580
38234691,24458642
38234691,26149424
38234691,26149428
38234973,23864814
38238810,24282153
38238816,24901464
38238819,24273705
38238824,24274455
38238827,24282156
38238827,25974499
38240145,26151774
38240531,23861901
38241924,23926011
38242224,23863662
38242395,23877363
38243909,23929874
38243909,23929877
38245509,23865732
38245509,23865735
38245560,23300191
38245622,23865806
38246418,25972842
38247281,23893382
38247284,23892791
38247284,23892794
38247287,24474938
38247293,23895335
38247299,26151645
38247305,24739637
38247474,23867664
38247474,23867667
38247474,24858065
38248167,23914244
38248199,23868359
38248260,23892788
38248776,23317873
38249472,26173374
38250558,23910929
38250744,23867982
38251281,23871294
38252298,26174093
38253143,23931042
38253675,26012421
38254787,23874623
38255237,23874620
38255240,23874623
38255243,23874626
38255243,23874629
38255639,26151666
38255751,23250476
38257376,25255968
38257406,24690494
38257406,24690497
38257406,24690500
38257406,24690503
38257406,24690506
38257406,25914601
38257406,25914603
38258340,20914597
38258415,23300191
38258880,26171825
38262015,26171490
38263467,23884821
38273039,24282153
38273039,25974499
38275302,23895441
38275934,25180746
38276115,23885115
38276145,23885120
38276145,25197529
38276784,24359648
38276784,24359651
38276793,23885838
38277020,26151645
38277023,24739637
38277026,23892788
38277029,23895335
38277032,23893382
38277417,23886650
38277728,26151222
38279940,26153287
38279982,23888655
38281401,24189476
38281778,23850126
38281800,23892471
38281985,23892653
38282036,23892701
38282138,24275106
38282150,24273705
38282156,24274455
38282673,24693341
38283599,22562972
38283599,23343370
38283599,23916861
38283599,23916864
38283626,23894219
38283704,23894288
38283873,23894463
38283923,24274458
38285544,24192483
38285571,23896443
38285571,23896446
38286537,23904696
38286759,23906210
38287116,23918076
38287520,26173828
38290068,23900976
38290178,23906210
38290275,23901189
38292546,23903529
38293116,23904521
38293218,25242682
38293707,23904518
38294166,24230490
38294199,26071820
38294919,26151783
38295698,23916465
38295735,23906319
38295744,26152087
38296823,24428597
38296823,24428600
38296826,23907333
38298632,24739625
38299515,26049217
38300028,23911173
38300189,23910929
38300631,23911481
38301594,24223135
38302515,23933847
38303784,23914578
38304360,24895695
38306628,26169152
38309076,23919201
38309082,23919210
38309082,23919213
38309160,26152031
38310608,20713769
38310608,23920094
38310611,23920097
38311211,26152091
38311557,23928390
38312373,23922725
38314727,23951210
38315754,23927075
38316248,23926010
38316248,23929224
38316248,23930163
38317652,23580354
38318430,24143397
38318436,23931176
38318921,24408035
38318936,25749513
38319203,24223176
38319203,24223179
38319209,24223182
38319270,23928396
38319270,23928399
38319270,24423049
38319798,23948879
38320413,23945961
38320413,23945964
38320413,23945967
38320413,23945970
38320997,23943633
38321268,23930118
38321271,23930121
38324009,24788958
38324151,24705338
38325597,24739625
38327268,24163804
38327268,24163807
38327268,24163810
38327529,23948574
38329899,23941685
38330040,26172034
38330454,20713789
38330478,24318449
38335218,26173374
38335230,26173378
38335254,26173382
38335259,26173388
38335262,24230496
38335277,26173421
38344578,20773170
38344578,20773173
38344578,23947737
38344625,24182622
38344940,26174405
38345111,23929224
38345111,24182622
38346483,22350207
38346966,23947938
38346966,23947941
38346972,23947950
38347166,26152133
38347904,23948882
38347904,23948885
38348165,23949161
38348165,23949956
38349579,26152123
38351130,26173423
38351163,26173445
38351168,26173443
38352185,23953047
38507066,24132086
38507138,26171801
38508066,23357239
38508066,24229936
38508442,26171801
38509180,24139128
38509180,24139225
38509863,24134703
38511810,24151084
38514456,24139413
38515140,26148004
38515149,24139413
38516937,26152160
38518452,24142659
38518452,24142662
38518452,24142665
38518452,24142668
38522923,26169115
38524590,23263198
38526132,26009499
38529873,24153456
38529957,23263198
38530923,24154431
38552953,24303668
38554234,24161467
38555185,26152212
38555322,24186183
38559772,26148935
38560965,24170190
38560968,24170193
38560968,24170196
38561169,24267049
38562967,24171862
38563017,24349313
38563956,26107379
38569294,24680708
38569428,24180153
38570413,26172234
38570631,26120093
38571864,24187635
38571870,24187632
38571877,26152129
38571880,24187629
38572435,22579269
38572698,24187635
38572704,26152131
38577592,24350852
38577786,24186093
38578830,24187623
38578833,24187626
38578836,24187629
38578839,24187632
38578842,24187635
38579490,23250476
38579755,24226362
38580564,26152349
38580748,26173840
38581701,24190221
38582812,26169173
38583501,24200478
38584560,24193035
38586327,24860801
38590032,26173553
38591037,24199515
38591601,24438500
38592399,26173274
38592829,24297483
38604498,24344815
38604711,24319633
38604714,26049723
38604714,26049725
38604730,24541472
38605084,24212223
38605084,24212226
38605087,24212229
38605398,24265501
38605539,24867942
38605539,24867945
38605542,24867939
38606827,24213979
38606827,24213982
38606830,24213985
38606928,24266896
38612941,24223212
38613996,24225444
38613996,24225447
38614245,24260808
38614929,24223203
38616258,23518032
38616459,24738953
38616516,24223209
38617830,24915078
38617836,24904578
38618140,23848836
38618700,24227352
38620036,24227289
38620042,24227671
38621865,24231124
38622103,24232753
38624061,26152379
38624086,26152375
38624392,24739010
38624472,26152392
38624598,24904578
38624598,24915078
38624598,26037866
38625699,24237027
38625810,24261949
38626017,24265501
38626368,24321259
38627658,26152373
38628816,24261414
38628822,24267621
38628828,24261411
38628831,24301124
38628834,24301124
38628837,24432623
38630478,24363494
38632176,24886337
38632342,24597085
38650527,24260802
38650527,24260805
38650719,24264204
38652258,25234593
38652996,23841914
38653312,24229936
38653446,24283836
38654874,24265500
38657221,24267271
38657221,24267274
38657673,22812951
38657673,23941685
38657673,26107957
38658054,24272994
38658057,24272985
38658063,24272988
38658063,24272991
38658069,24273115
38658208,24284547
38658208,24284550
38659350,25172976
38661103,24289408
38661147,26152079
38661150,26152083
38661163,24302617
38663100,24283839
38664238,24280911
38664246,24193035
38667838,24299282
38667838,24299285
38667853,26173753
38668443,25276180
38668443,25276183
38668516,24285633
38669418,24288406
38669511,23951210
38669784,26169150
38670768,26174169
38670771,26174167
38670816,24352274
38670985,24281083
38672011,24282235
38672011,24282238
38672014,26113018
38672334,24327953
38672340,24327950
38672481,24528704
38672566,24283114
38672842,24906198
38673454,24284505
38673618,25914274
38673664,25914274
38721582,26171612
38721918,24285639
38721934,24285667
38722650,24295065
38723196,24287511
38723677,24287556
38740236,24287625
38740236,24287628
38740239,24287631
38740245,24287634
38740245,24287637
38790009,24391043
38792055,24310070
38794866,25248159
38799366,26152423
38801465,24299282
38801465,24299285
38802379,24319639
38803910,26174361
38804236,24306836
38804236,25172112
38804426,24302173
38805665,24306638
38808110,24501032
38810621,24307610
38811686,26148833
38814163,24325892
38814317,26054843
38814334,24310865
38814437,24318335
38814509,24586987
38857664,24312793
38857664,24745787
38857904,25491106
38858440,23951210
38859356,24314393
38859650,24314564
38859697,25210231
38860769,24319022
38862062,24322090
38863045,24318368
38863490,24318371
38864483,24348884
38864557,26152523
38864986,24319636
38865725,24320518
38865995,26152543
38866001,26152549
38866001,26152551
38867092,25847480
38867441,24332216
38867647,26152351
38867812,26171697
38869219,24323896
38870029,24330394
38871557,24326330
38871557,24326768
38874839,24329564
38874886,26152432
38874886,26152438
38874886,26152440
38876033,26120297
38876081,24334103
38876216,24457061
38876489,24363100
38877670,24336734
38877700,23441781
38877700,24333638
38877700,24370306
38878259,24333100
38878259,24333103
38878318,24333106
38878333,24333115
38879078,26174052
38879087,24405161
38882116,26173425
38882351,26174401
38882915,24340193
38883826,24383156
38884994,24350237
38885000,24339353
38888596,24859670
38888599,24342679
38888599,26078135
38888602,24342682
38889365,24349313
38932255,24344815
38932255,24344818
38932258,24344821
38932448,24345958
38934637,26152226
38934872,24361316
38935142,24357044
38936042,24348440
38937896,26173520
38939480,24273705
38939480,24274455
38939480,24275106
38939884,24428165
38940140,24554437
38941903,24851901
38941903,24851904
38941912,24858870
38941912,24858876
38941912,24858879
39026737,24362765
39026911,22336179
39026914,22610805
39026963,23106066
39026963,24367930
39026963,24367933
39026963,24367936
39027605,26148969
39028381,24391043
39029113,24390337
39032540,26169091
39033413,25721364
39033466,22610808
39033550,24360184
39033553,24360187
39033556,24360190
39033773,25761196
39034856,26120091
39035024,24360218
39035183,25958225
39035237,24363100
39036044,24375575
39036050,24525125
39036151,23784105
39036157,24377737
39036740,25802897
39036746,24363494
39036746,24363497
39036749,24363100
39036752,24363503
39037988,24449627
39037988,24449630
39038152,23771892
39041009,24368197
39041381,24518800
39041381,24518803
39041393,24368449
39042134,24400613
39042134,25888169
39042998,22649991
39043676,24370628
39044524,24373124
39044566,24371515
39045059,25246452
39045161,26152581
39045487,24382151
39045487,24382154
39045487,24382157
39045487,24382160
39045487,24699937
39046394,24373262
39047087,24378143
39048241,26152581
39048269,24380153
39048269,24380156
39048587,24998124
39049061,24375575
39049429,20750842
39049429,20750846
39049429,20750850
39050344,24383695
39050356,24380153
39051940,24282235
39051940,26113018
39052043,24381257
39052049,24381260
39052061,24381263
39055003,24383065
39055697,26148349
39055901,26172034
39057851,23427497
39058591,25260495
39058733,24386201
39058795,24388691
39074369,26152091
39074474,24388286
39074527,24396253
39074533,24396256
39074533,24396259
39075743,26152453
39075757,24387856
39075845,24416002
39076208,24389606
39076436,24436696
39076442,26152604
39076682,24392114
39076682,24392117
39076696,24404236
39078350,24397085
39078421,24390283
39078490,24390337
39079090,26171787
39079418,24517192
39079421,24613385
39079976,23580382
39079988,26173449
39079991,26173443
39080174,24392120
39081556,23765667
39084710,24432998
39085253,26152432
39085253,26152438
39085253,26152440
39085399,24397181
39085484,24397184
39085487,23427497
39085625,26173489
39086687,24752984
39086863,24398293
39086926,24398293
39086926,24398296
39086929,24398299
39086966,24397181
39089282,26152228
39089588,24400898
39090797,24493690
39090797,26150689
39091241,24552013
39091241,24552016
39091385,20716285
39092219,24403889
39092219,24403892
39092303,24402779
39092303,24402782
39092303,24402785
39092303,24402788
39092380,24403895
39093227,24403978
39093227,24403981
39093227,24403984
39093815,26152457
39094673,26172165
39094673,26172167
39094673,26172169
39094673,26172173
39094673,26172175
39094673,26172177
39094673,26172183
39094673,26172185
39094673,26172187
39094673,26172189
39094673,26172191
39094673,26172193
39094673,26172195
39094673,26172197
39094673,26172199
39094673,26172201
39094673,26172203
39094673,26172205
39094673,26172207
39094673,26172209
39095387,24408035
39095596,24406727
39095689,24408035
39097435,24412457
39097801,24424333
39097801,24424336
39097801,24424339
39097801,24424342
39097849,24453266
39097852,24501173
39098264,24409982
39099170,24409876
39099170,25203219
39099170,25203384
39101495,24412301
39101552,26168676
39101570,24525665
39101606,24412457
39101645,26152459
